time,lat,lon,u,v
2023-11-04 00:00:00,36.0341,14.5286,0.06052347306102976,-0.07994264616637528
2023-11-04 01:00:00,36.0341,14.5286,0.0836403682352644,-0.11427799901169873
2023-11-04 02:00:00,36.0341,14.5286,0.12308915543644196,-0.11711993441666849
2023-11-04 03:00:00,36.0341,14.5286,0.1573863758765727,-0.11572093181971585
2023-11-04 04:00:00,36.0341,14.5286,0.1460935550754909,-0.13678556579289614
2023-11-04 05:00:00,36.0341,14.5286,0.17132967927097703,-0.162958152510805
2023-11-04 06:00:00,36.0341,14.5286,0.14874390789608588,-0.2143028925782702
2023-11-04 07:00:00,36.0341,14.5286,0.1445690412235474,-0.2772445896518328
2023-11-04 08:00:00,36.0341,14.5286,0.14550788240053084,-0.12375260631191272
2023-11-04 09:00:00,36.0341,14.5286,0.15717570167385375,-0.1633848546045182
2023-11-04 10:00:00,36.0341,14.5286,0.154107087902002,-0.1542514600079191
2023-11-04 11:00:00,36.0341,14.5286,0.1396333693517715,-0.12334910309540938
2023-11-04 12:00:00,36.0341,14.5286,0.12971166083287183,-0.10750582431117407
2023-11-04 13:00:00,36.0341,14.5286,0.15785120970965869,-0.09696331385283394
2023-11-04 14:00:00,36.0341,14.5286,0.1359691602297653,-0.10715191515144709
2023-11-04 15:00:00,36.0341,14.5286,0.13204617412199718,-0.09577654301474042
2023-11-04 16:00:00,36.0341,14.5286,0.12919873192094494,-0.08577737878697039
2023-11-04 17:00:00,36.0341,14.5286,0.1278423064179083,-0.07776262360712305
2023-11-04 18:00:00,36.0341,14.5286,0.15682703879410237,-0.14066817982292185
2023-11-04 19:00:00,36.0341,14.5286,0.13340687507915724,-0.0630454264783754
2023-11-04 20:00:00,36.0341,14.5286,0.11589537226573529,-0.04059157156516086
2023-11-04 21:00:00,36.0341,14.5286,0.14563622721191172,-0.07771171614668124
2023-11-04 22:00:00,36.0341,14.5286,0.1579669770684486,-0.0887420232912379
2023-11-04 23:00:00,36.0341,14.5286,0.17428158037079933,-0.1054059463176335
