Data Date (UTC), LATITUDE, LONGITUDE, YEAR, DAY, HOUR, MIN, GPS_YEAR, GPS_DAY, GPS_HOUR, GPS_MIN, SST, SBDTIME, VBAT, TTFF, FOM, MAXDB, AT, Report Body
2022-07-17 18:00:00, 35.169474, 15.440418, 2022, 198, 18, 0, 2022, 198, 14, 1, 29.1, 10, 14.60, 254, 3, 41, -34.5, 598D20317598CE06C6AC715699FFE90ABE4D80
2022-07-17 17:00:00, 35.169474, 15.440418, 2022, 198, 17, 0, 2022, 198, 14, 1, 29.4, 11, 14.60, 254, 3, 42, -34.5, 598D1031A598CE06C6AC715699FFEA0BBE4D80
2022-07-17 16:00:00, 35.169474, 15.440418, 2022, 198, 16, 0, 2022, 198, 14, 1, 29.5, 7, 14.60, 254, 3, 42, -34.5, 598D0031B598CE06C6AC715699FFEA07BE4D80
2022-07-17 15:00:00, 35.169474, 15.440418, 2022, 198, 15, 0, 2022, 198, 14, 1, 29.7, 11, 14.60, 254, 3, 42, -34.5, 598CF031D598CE06C6AC715699FFEA0BBE4D80
2022-07-17 14:00:00, 35.169474, 15.440418, 2022, 198, 14, 0, 2022, 198, 14, 1, 29.7, 10, 14.60, 90, 3, 42, -34.5, 598CE031D598CE06C6AC715699ADEA0ABE4D80
2022-07-17 13:00:00, 35.174634, 15.436204, 2022, 198, 13, 0, 2022, 198, 13, 2, 29.5, 12, 14.60, 110, 3, 44, -34.5, 598CD031B598CD0AC6B3F1568137EC0CBE4D80
2022-07-17 12:00:00, 35.191318, 15.340658, 2022, 198, 12, 0, 2022, 197, 15, 2, 29.4, 13, 14.60, 254, 3, 43, -34.5, 598CC031A598AF0AC6CC315455FFEB0DBE4D80
2022-07-17 11:00:00, 35.191318, 15.340658, 2022, 198, 11, 0, 2022, 197, 15, 2, 29.1, 11, 14.60, 254, 3, 46, -34.5, 598CB0317598AF0AC6CC315455FFEE0BBE4D80
2022-07-17 10:00:00, 35.191318, 15.340658, 2022, 198, 10, 0, 2022, 197, 15, 2, 28.8, 19, 14.60, 254, 3, 43, -34.5, 598CA0314598AF0AC6CC315455FFEB13BE4D80
2022-07-17 09:00:00, 35.191318, 15.340658, 2022, 198, 9, 0, 2022, 197, 15, 2, 28.4, 11, 14.60, 254, 3, 42, -34.5, 598C90310598AF0AC6CC315455FFEA0BBE4D80
2022-07-17 08:00:00, 35.191318, 15.340658, 2022, 198, 8, 0, 2022, 197, 15, 2, 28.2, 12, 14.60, 254, 3, 45, -34.5, 598C8030E598AF0AC6CC315455FFED0CBE4D80
2022-07-17 07:00:00, 35.191318, 15.340658, 2022, 198, 7, 0, 2022, 197, 15, 2, 28.1, 28, 14.60, 254, 3, 43, -34.5, 598C7030D598AF0AC6CC315455FFEB1CBE4D80
2022-07-17 06:00:00, 35.191318, 15.340658, 2022, 198, 6, 0, 2022, 197, 15, 2, 28.0, 18, 14.60, 254, 3, 41, -34.5, 598C6030C598AF0AC6CC315455FFE912BE4D80
2022-07-17 05:00:00, 35.191318, 15.340658, 2022, 198, 5, 0, 2022, 197, 15, 2, 27.9, 12, 14.60, 254, 3, 43, -34.5, 598C5030B598AF0AC6CC315455FFEB0CBE4D80
2022-07-17 04:00:00, 35.191318, 15.340658, 2022, 198, 4, 0, 2022, 197, 15, 2, 28.0, 9, 14.60, 254, 3, 43, -34.5, 598C4030C598AF0AC6CC315455FFEB09BE4D80
2022-07-17 03:00:00, 35.191318, 15.340658, 2022, 198, 3, 0, 2022, 197, 15, 2, 28.0, 17, 14.60, 254, 3, 43, -34.5, 598C3030C598AF0AC6CC315455FFEB11BE4D80
2022-07-17 02:00:00, 35.191318, 15.340658, 2022, 198, 2, 0, 2022, 197, 15, 2, 28.1, 8, 14.68, 254, 3, 43, -34.5, 598C2030D598AF0AC6CC315455FFEB08C04D80
2022-07-17 01:00:00, 35.191318, 15.340658, 2022, 198, 1, 0, 2022, 197, 15, 2, 28.2, 9, 14.68, 254, 3, 40, -34.5, 598C1030E598AF0AC6CC315455FFE809C04D80
2022-07-17 00:00:00, 35.191318, 15.340658, 2022, 198, 0, 0, 2022, 197, 15, 2, 28.4, 11, 14.68, 254, 3, 38, -34.5, 598C00310598AF0AC6CC315455FFE60BC04D80
2022-07-16 23:00:00, 35.191318, 15.340658, 2022, 197, 23, 0, 2022, 197, 15, 2, 28.6, 9, 14.68, 254, 3, 42, -34.5, 598B70312598AF0AC6CC315455FFEA09C04D80
2022-07-16 22:00:00, 35.191318, 15.340658, 2022, 197, 22, 0, 2022, 197, 15, 2, 28.7, 8, 14.68, 254, 3, 37, -34.5, 598B60313598AF0AC6CC315455FFE508C04D80
2022-07-16 21:00:00, 35.191318, 15.340658, 2022, 197, 21, 0, 2022, 197, 15, 2, 28.9, 14, 14.68, 254, 3, 40, -34.5, 598B50315598AF0AC6CC315455FFE80EC04D80
2022-07-16 20:00:00, 35.191318, 15.340658, 2022, 197, 20, 0, 2022, 197, 15, 2, 29.1, 13, 14.68, 254, 3, 42, -34.5, 598B40317598AF0AC6CC315455FFEA0DC04D80
2022-07-16 19:00:00, 35.191318, 15.340658, 2022, 197, 19, 0, 2022, 197, 15, 2, 29.4, 11, 14.68, 254, 3, 42, -34.5, 598B3031A598AF0AC6CC315455FFEA0BC04D80
2022-07-16 18:00:00, 35.191318, 15.340658, 2022, 197, 18, 0, 2022, 197, 15, 2, 29.6, 11, 14.68, 254, 3, 46, -34.5, 598B2031C598AF0AC6CC315455FFEE0BC04D80
2022-07-16 17:00:00, 35.191318, 15.340658, 2022, 197, 17, 0, 2022, 197, 15, 2, 29.8, 10, 14.68, 254, 3, 41, -34.5, 598B1031E598AF0AC6CC315455FFE90AC04D80
2022-07-16 16:00:00, 35.191318, 15.340658, 2022, 197, 16, 0, 2022, 197, 15, 2, 30.1, 9, 14.68, 254, 3, 41, -34.5, 598B00321598AF0AC6CC315455FFE909C04D80
2022-07-16 15:00:00, 35.191318, 15.340658, 2022, 197, 15, 0, 2022, 197, 15, 2, 30.1, 11, 14.68, 140, 3, 42, -34.5, 598AF0321598AF0AC6CC315455C6EA0BC04D80
2022-07-16 14:00:00, 35.194844, 15.334724, 2022, 197, 14, 0, 2022, 197, 14, 0, 30.5, 7, 14.68, 22, 3, 43, -34.5, 598AE0325598AE02C6D15154330BEB07C04D80
2022-07-16 13:00:00, 35.197940, 15.326210, 2022, 197, 13, 0, 2022, 197, 13, 0, 29.5, 11, 14.68, 46, 3, 44, -34.5, 598AD031B598AD02C6D5D1540197EC0BC04D80
2022-07-16 12:00:00, 35.198198, 15.317008, 2022, 197, 12, 0, 2022, 197, 12, 2, 29.1, 7, 14.68, 134, 3, 45, -34.5, 598AC0317598AC0AC6D63153CC43ED07C04D80
2022-07-16 11:00:00, 35.197252, 15.307634, 2022, 197, 11, 0, 2022, 197, 11, 1, 28.5, 8, 14.68, 90, 3, 43, -34.5, 598AB0311598AB06C6D4D15395ADEB08C04D80
2022-07-16 10:00:00, 35.195704, 15.299550, 2022, 197, 10, 0, 2022, 197, 10, 1, 28.6, 10, 14.68, 88, 3, 45, -34.5, 598AA0312598AA06C6D2915366ACED0AC04D80
2022-07-16 09:00:00, 35.188480, 15.285360, 2022, 197, 9, 0, 2022, 197, 8, 3, 28.4, 12, 14.68, 254, 3, 43, -34.5, 598A90310598A80EC6C81153147FEB0CC04D80
2022-07-16 08:00:00, 35.188480, 15.285360, 2022, 197, 8, 0, 2022, 197, 8, 3, 28.2, 21, 14.68, 200, 3, 42, -34.5, 598A8030E598A80EC6C811531464EA15C04D80
2022-07-16 07:00:00, 35.178590, 15.275728, 2022, 197, 7, 0, 2022, 197, 5, 2, 27.9, 19, 14.68, 254, 3, 43, -34.5, 598A7030B598A50AC6B9B152DC7FEB13C04D80
2022-07-16 06:00:00, 35.178590, 15.275728, 2022, 197, 6, 0, 2022, 197, 5, 2, 27.9, 7, 14.68, 254, 3, 43, -34.5, 598A6030B598A50AC6B9B152DC7FEB07C04D80
2022-07-16 05:00:00, 35.178590, 15.275728, 2022, 197, 5, 0, 2022, 197, 5, 2, 27.8, 10, 14.68, 136, 3, 42, -34.5, 598A5030A598A50AC6B9B152DC44EA0AC04D80
2022-07-16 04:00:00, 35.178418, 15.270052, 2022, 197, 4, 0, 2022, 197, 3, 3, 27.8, 8, 14.68, 254, 3, 43, -35.2, 598A4030A598A30EC6B97152BB7FEB08C04A00
2022-07-16 03:00:00, 35.178418, 15.270052, 2022, 197, 3, 0, 2022, 197, 3, 3, 27.9, 15, 14.68, 166, 3, 44, -34.5, 598A3030B598A30EC6B97152BB53EC0FC04D80
2022-07-16 02:00:00, 35.158724, 14.944628, 2022, 197, 2, 0, 2022, 193, 16, 1, 27.9, 9, 14.68, 254, 3, 41, -34.5, 598A2030B5983006C69CD14B577FE909C04D80
2022-07-16 01:00:00, 35.158724, 14.944628, 2022, 197, 1, 0, 2022, 193, 16, 1, 27.9, 9, 14.68, 254, 3, 44, -35.2, 598A1030B5983006C69CD14B577FEC09C04A00
2022-07-16 00:00:00, 35.158724, 14.944628, 2022, 197, 0, 0, 2022, 193, 16, 1, 27.9, 22, 14.68, 254, 3, 44, -34.5, 598A0030B5983006C69CD14B577FEC16C04D80
2022-07-15 23:00:00, 35.158724, 14.944628, 2022, 196, 23, 0, 2022, 193, 16, 1, 28.0, 11, 14.68, 254, 3, 43, -34.5, 59897030C5983006C69CD14B577FEB0BC04D80
2022-07-15 22:00:00, 35.158724, 14.944628, 2022, 196, 22, 0, 2022, 193, 16, 1, 28.0, 10, 14.68, 254, 3, 42, -34.5, 59896030C5983006C69CD14B577FEA0AC04D80
2022-07-15 21:00:00, 35.158724, 14.944628, 2022, 196, 21, 0, 2022, 193, 16, 1, 28.1, 14, 14.68, 254, 3, 41, -34.5, 59895030D5983006C69CD14B577FE90EC04D80
2022-07-15 20:00:00, 35.158724, 14.944628, 2022, 196, 20, 0, 2022, 193, 16, 1, 28.1, 18, 14.68, 254, 3, 42, -34.5, 59894030D5983006C69CD14B577FEA12C04D80
2022-07-15 19:00:00, 35.158724, 14.944628, 2022, 196, 19, 0, 2022, 193, 16, 1, 28.2, 15, 14.68, 254, 3, 42, -34.5, 59893030E5983006C69CD14B577FEA0FC04D80
2022-07-15 18:00:00, 35.158724, 14.944628, 2022, 196, 18, 0, 2022, 193, 16, 1, 28.2, 12, 14.68, 254, 3, 44, -34.5, 59892030E5983006C69CD14B577FEC0CC04D80
2022-07-15 17:00:00, 35.158724, 14.944628, 2022, 196, 17, 0, 2022, 193, 16, 1, 28.4, 14, 14.68, 254, 3, 44, -34.5, 5989103105983006C69CD14B577FEC0EC04D80
2022-07-15 16:00:00, 35.158724, 14.944628, 2022, 196, 16, 0, 2022, 193, 16, 1, 28.5, 10, 14.68, 254, 3, 44, -34.5, 5989003115983006C69CD14B577FEC0AC04D80
2022-07-15 15:00:00, 35.158724, 14.944628, 2022, 196, 15, 0, 2022, 193, 16, 1, 28.5, 10, 14.68, 254, 3, 42, -34.5, 5988F03115983006C69CD14B577FEA0AC04D80
2022-07-15 14:00:00, 35.158724, 14.944628, 2022, 196, 14, 0, 2022, 193, 16, 1, 28.6, 12, 14.68, 254, 3, 42, -34.5, 5988E03125983006C69CD14B577FEA0CC04D80
2022-07-15 13:00:00, 35.158724, 14.944628, 2022, 196, 13, 0, 2022, 193, 16, 1, 28.5, 14, 14.68, 254, 3, 40, -34.5, 5988D03115983006C69CD14B577FE80EC04D80
2022-07-15 12:00:00, 35.158724, 14.944628, 2022, 196, 12, 0, 2022, 193, 16, 1, 28.4, 22, 14.68, 254, 3, 43, -34.5, 5988C03105983006C69CD14B577FEB16C04D80
2022-07-15 11:00:00, 35.158724, 14.944628, 2022, 196, 11, 0, 2022, 193, 16, 1, 28.4, 19, 14.68, 254, 3, 43, -34.5, 5988B03105983006C69CD14B577FEB13C04D80
2022-07-15 10:00:00, 35.158724, 14.944628, 2022, 196, 10, 0, 2022, 193, 16, 1, 28.3, 7, 14.68, 254, 3, 42, -34.5, 5988A030F5983006C69CD14B577FEA07C04D80
2022-07-15 09:00:00, 35.158724, 14.944628, 2022, 196, 9, 0, 2022, 193, 16, 1, 28.3, 10, 14.68, 254, 3, 42, -34.5, 59889030F5983006C69CD14B577FEA0AC04D80
2022-07-15 08:00:00, 35.158724, 14.944628, 2022, 196, 8, 0, 2022, 193, 16, 1, 28.0, 11, 14.68, 254, 3, 42, -34.5, 59888030C5983006C69CD14B577FEA0BC04D80
2022-07-15 07:00:00, 35.158724, 14.944628, 2022, 196, 7, 0, 2022, 193, 16, 1, 27.9, 9, 14.68, 254, 3, 41, -34.5, 59887030B5983006C69CD14B577FE909C04D80
2022-07-15 06:00:00, 35.158724, 14.944628, 2022, 196, 6, 0, 2022, 193, 16, 1, 27.9, 20, 14.68, 254, 3, 34, -34.5, 59886030B5983006C69CD14B577FE214C04D80
2022-07-15 05:00:00, 35.158724, 14.944628, 2022, 196, 5, 0, 2022, 193, 16, 1, 27.9, 19, 14.68, 254, 3, 43, -34.5, 59885030B5983006C69CD14B577FEB13C04D80
2022-07-15 04:00:00, 35.158724, 14.944628, 2022, 196, 4, 0, 2022, 193, 16, 1, 27.9, 18, 14.68, 254, 3, 40, -34.5, 59884030B5983006C69CD14B577FE812C04D80
2022-07-15 03:00:00, 35.158724, 14.944628, 2022, 196, 3, 0, 2022, 193, 16, 1, 27.9, 11, 14.68, 254, 3, 42, -35.2, 59883030B5983006C69CD14B577FEA0BC04A00
2022-07-15 02:00:00, 35.158724, 14.944628, 2022, 196, 2, 0, 2022, 193, 16, 1, 27.9, 8, 14.68, 254, 3, 41, -34.5, 59882030B5983006C69CD14B577FE908C04D80
2022-07-15 01:00:00, 35.158724, 14.944628, 2022, 196, 1, 0, 2022, 193, 16, 1, 27.9, 9, 14.68, 254, 3, 46, -34.5, 59881030B5983006C69CD14B577FEE09C04D80
2022-07-15 00:00:00, 35.158724, 14.944628, 2022, 196, 0, 0, 2022, 193, 16, 1, 27.9, 7, 14.68, 254, 3, 41, -34.5, 59880030B5983006C69CD14B577FE907C04D80
2022-07-14 23:00:00, 35.158724, 14.944628, 2022, 195, 23, 0, 2022, 193, 16, 1, 27.9, 14, 14.68, 254, 3, 39, -34.5, 59877030B5983006C69CD14B577FE70EC04D80
2022-07-14 22:00:00, 35.158724, 14.944628, 2022, 195, 22, 0, 2022, 193, 16, 1, 28.1, 14, 14.68, 254, 3, 43, -34.5, 59876030D5983006C69CD14B577FEB0EC04D80
2022-07-14 21:00:00, 35.158724, 14.944628, 2022, 195, 21, 0, 2022, 193, 16, 1, 28.1, 8, 14.68, 254, 3, 40, -34.5, 59875030D5983006C69CD14B577FE808C04D80
2022-07-14 20:00:00, 35.158724, 14.944628, 2022, 195, 20, 0, 2022, 193, 16, 1, 28.3, 7, 14.68, 254, 3, 41, -34.5, 59874030F5983006C69CD14B577FE907C04D80
2022-07-14 19:00:00, 35.158724, 14.944628, 2022, 195, 19, 0, 2022, 193, 16, 1, 28.5, 11, 14.68, 254, 3, 41, -34.5, 5987303115983006C69CD14B577FE90BC04D80
2022-07-14 18:00:00, 35.158724, 14.944628, 2022, 195, 18, 0, 2022, 193, 16, 1, 28.7, 13, 14.68, 254, 3, 44, -34.5, 5987203135983006C69CD14B577FEC0DC04D80
2022-07-14 17:00:00, 35.158724, 14.944628, 2022, 195, 17, 0, 2022, 193, 16, 1, 28.9, 7, 14.68, 254, 3, 46, -34.5, 5987103155983006C69CD14B577FEE07C04D80
2022-07-14 16:00:00, 35.158724, 14.944628, 2022, 195, 16, 0, 2022, 193, 16, 1, 28.7, 8, 14.68, 254, 3, 45, -35.2, 5987003135983006C69CD14B577FED08C04A00
2022-07-14 15:00:00, 35.158724, 14.944628, 2022, 195, 15, 0, 2022, 193, 16, 1, 28.9, 10, 14.68, 254, 3, 41, -34.5, 5986F03155983006C69CD14B577FE90AC04D80
2022-07-14 14:00:00, 35.158724, 14.944628, 2022, 195, 14, 0, 2022, 193, 16, 1, 28.9, 4, 14.68, 254, 3, 44, -34.5, 5986E03155983006C69CD14B577FEC04C04D80
2022-07-14 13:00:00, 35.158724, 14.944628, 2022, 195, 13, 0, 2022, 193, 16, 1, 28.6, 14, 14.68, 254, 3, 44, -34.5, 5986D03125983006C69CD14B577FEC0EC04D80
2022-07-14 12:00:00, 35.158724, 14.944628, 2022, 195, 12, 0, 2022, 193, 16, 1, 28.5, 16, 14.68, 254, 3, 35, -34.5, 5986C03115983006C69CD14B577FE310C04D80
2022-07-14 11:00:00, 35.158724, 14.944628, 2022, 195, 11, 0, 2022, 193, 16, 1, 28.2, 11, 14.68, 254, 3, 46, -34.5, 5986B030E5983006C69CD14B577FEE0BC04D80
2022-07-14 10:00:00, 35.158724, 14.944628, 2022, 195, 10, 0, 2022, 193, 16, 1, 28.1, 20, 14.68, 254, 3, 43, -34.5, 5986A030D5983006C69CD14B577FEB14C04D80
2022-07-14 09:00:00, 35.158724, 14.944628, 2022, 195, 9, 0, 2022, 193, 16, 1, 28.0, 17, 14.68, 254, 3, 43, -34.5, 59869030C5983006C69CD14B577FEB11C04D80
2022-07-14 08:00:00, 35.158724, 14.944628, 2022, 195, 8, 0, 2022, 193, 16, 1, 27.9, 11, 14.68, 254, 3, 40, -34.5, 59868030B5983006C69CD14B577FE80BC04D80
2022-07-14 07:00:00, 35.158724, 14.944628, 2022, 195, 7, 0, 2022, 193, 16, 1, 27.9, 16, 14.68, 254, 3, 41, -34.5, 59867030B5983006C69CD14B577FE910C04D80
2022-07-14 06:00:00, 35.158724, 14.944628, 2022, 195, 6, 0, 2022, 193, 16, 1, 27.8, 11, 14.68, 254, 3, 43, -34.5, 59866030A5983006C69CD14B577FEB0BC04D80
2022-07-14 05:00:00, 35.158724, 14.944628, 2022, 195, 5, 0, 2022, 193, 16, 1, 27.8, 1, 14.68, 254, 3, 43, -35.2, 59865030A5983006C69CD14B577FEB01C04A00
2022-07-14 04:00:00, 35.158724, 14.944628, 2022, 195, 4, 0, 2022, 193, 16, 1, 27.8, 12, 14.68, 254, 3, 43, -34.5, 59864030A5983006C69CD14B577FEB0CC04D80
2022-07-14 03:00:00, 35.158724, 14.944628, 2022, 195, 3, 0, 2022, 193, 16, 1, 27.8, 10, 14.68, 254, 3, 42, -34.5, 59863030A5983006C69CD14B577FEA0AC04D80
2022-07-14 02:00:00, 35.158724, 14.944628, 2022, 195, 2, 0, 2022, 193, 16, 1, 27.8, 9, 14.68, 254, 3, 36, -34.5, 59862030A5983006C69CD14B577FE409C04D80
2022-07-14 01:00:00, 35.158724, 14.944628, 2022, 195, 1, 0, 2022, 193, 16, 1, 27.9, 12, 14.68, 254, 3, 44, -34.5, 59861030B5983006C69CD14B577FEC0CC04D80
2022-07-14 00:00:00, 35.158724, 14.944628, 2022, 195, 0, 0, 2022, 193, 16, 1, 27.9, 17, 14.68, 254, 3, 43, -34.5, 59860030B5983006C69CD14B577FEB11C04D80
2022-07-13 23:00:00, 35.158724, 14.944628, 2022, 194, 23, 0, 2022, 193, 16, 1, 27.9, 20, 14.68, 254, 3, 40, -34.5, 59857030B5983006C69CD14B577FE814C04D80
2022-07-13 22:00:00, 35.158724, 14.944628, 2022, 194, 22, 0, 2022, 193, 16, 1, 27.9, 9, 14.68, 254, 3, 41, -34.5, 59856030B5983006C69CD14B577FE909C04D80
2022-07-13 21:00:00, 35.158724, 14.944628, 2022, 194, 21, 0, 2022, 193, 16, 1, 28.0, 18, 14.68, 254, 3, 43, -34.5, 59855030C5983006C69CD14B577FEB12C04D80
2022-07-13 20:00:00, 35.158724, 14.944628, 2022, 194, 20, 0, 2022, 193, 16, 1, 28.0, 13, 14.68, 254, 3, 43, -34.5, 59854030C5983006C69CD14B577FEB0DC04D80
2022-07-13 19:00:00, 35.158724, 14.944628, 2022, 194, 19, 0, 2022, 193, 16, 1, 28.0, 21, 14.68, 254, 3, 42, -34.5, 59853030C5983006C69CD14B577FEA15C04D80
2022-07-13 18:00:00, 35.158724, 14.944628, 2022, 194, 18, 0, 2022, 193, 16, 1, 28.1, 10, 14.68, 254, 3, 42, -34.5, 59852030D5983006C69CD14B577FEA0AC04D80
2022-07-13 17:00:00, 35.158724, 14.944628, 2022, 194, 17, 0, 2022, 193, 16, 1, 28.2, 18, 14.68, 254, 3, 41, -34.5, 59851030E5983006C69CD14B577FE912C04D80
2022-07-13 16:00:00, 35.158724, 14.944628, 2022, 194, 16, 0, 2022, 193, 16, 1, 28.2, 11, 14.68, 254, 3, 43, -34.5, 59850030E5983006C69CD14B577FEB0BC04D80
2022-07-13 15:00:00, 35.158724, 14.944628, 2022, 194, 15, 0, 2022, 193, 16, 1, 28.2, 8, 14.76, 254, 3, 40, -34.5, 5984F030E5983006C69CD14B577FE808C24D80
2022-07-13 14:00:00, 35.158724, 14.944628, 2022, 194, 14, 0, 2022, 193, 16, 1, 28.3, 18, 14.76, 254, 3, 44, -34.5, 5984E030F5983006C69CD14B577FEC12C24D80
2022-07-13 13:00:00, 35.158724, 14.944628, 2022, 194, 13, 0, 2022, 193, 16, 1, 28.2, 12, 14.76, 254, 3, 45, -34.5, 5984D030E5983006C69CD14B577FED0CC24D80
2022-07-13 12:00:00, 35.158724, 14.944628, 2022, 194, 12, 0, 2022, 193, 16, 1, 28.1, 19, 14.76, 254, 3, 36, -34.5, 5984C030D5983006C69CD14B577FE413C24D80
2022-07-13 11:00:00, 35.158724, 14.944628, 2022, 194, 11, 0, 2022, 193, 16, 1, 28.1, 17, 14.76, 254, 3, 41, -34.5, 5984B030D5983006C69CD14B577FE911C24D80
2022-07-13 10:00:00, 35.158724, 14.944628, 2022, 194, 10, 0, 2022, 193, 16, 1, 28.0, 21, 14.76, 254, 3, 42, -34.5, 5984A030C5983006C69CD14B577FEA15C24D80
2022-07-13 09:00:00, 35.158724, 14.944628, 2022, 194, 9, 0, 2022, 193, 16, 1, 27.9, 17, 14.76, 254, 3, 42, -34.5, 59849030B5983006C69CD14B577FEA11C24D80
2022-07-13 08:00:00, 35.158724, 14.944628, 2022, 194, 8, 0, 2022, 193, 16, 1, 27.9, 10, 14.76, 254, 3, 40, -34.5, 59848030B5983006C69CD14B577FE80AC24D80
2022-07-13 07:00:00, 35.158724, 14.944628, 2022, 194, 7, 0, 2022, 193, 16, 1, 27.8, 22, 14.76, 254, 3, 45, -34.5, 59847030A5983006C69CD14B577FED16C24D80
2022-07-13 06:00:00, 35.158724, 14.944628, 2022, 194, 6, 0, 2022, 193, 16, 1, 27.8, 10, 14.76, 254, 3, 41, -34.5, 59846030A5983006C69CD14B577FE90AC24D80
