time,lat,lon,u,v
2023-11-04 00:00:00,36.0119,14.3664,0.13141909231328186,-0.11277949172117202
2023-11-04 01:00:00,36.0119,14.3664,0.13141909231328186,-0.11277949172117202
2023-11-04 02:00:00,36.0119,14.3664,0.11353942081181269,-0.12230105680190766
2023-11-04 03:00:00,36.0119,14.3664,0.11694515017881582,-0.1242764293045594
2023-11-04 04:00:00,36.0119,14.3664,0.1300452094382684,-0.09778985655501464
2023-11-04 05:00:00,36.0119,14.3664,0.15848092521991994,-0.09275168719482045
2023-11-04 06:00:00,36.0119,14.3664,0.18632063770888782,-0.07040610984742803
2023-11-04 07:00:00,36.0119,14.3664,0.21277276492643177,-0.054223865197181115
2023-11-04 08:00:00,36.0119,14.3664,0.23132758390848754,-0.04417382018868726
2023-11-04 09:00:00,36.0119,14.3664,0.23638507593865574,-0.04396377622514836
2023-11-04 10:00:00,36.0119,14.3664,0.2223452223005375,-0.05730153470976638
2023-11-04 11:00:00,36.0119,14.3664,0.1835950085027668,-0.08784148369633468
2023-11-04 12:00:00,36.0119,14.3664,0.11457340315384448,-0.13945166463628075
2023-11-04 13:00:00,36.0119,14.3664,0.009641400212471452,-0.21567963888458097
2023-11-04 14:00:00,36.0119,14.3664,-0.13678802326278466,-0.3202866211938458
2023-11-04 15:00:00,36.0119,14.3664,-0.3303148859883236,-0.4569804129672772
2023-11-04 16:00:00,36.0119,14.3664,-0.5765392066805439,-0.629468815608077
2023-11-04 17:00:00,36.0119,14.3664,-0.8810610040558449,-0.8414596305194469
2023-11-04 18:00:00,36.0119,14.3664,-1.249480296830626,-1.0966606591045895
2023-11-04 19:00:00,36.0119,14.3664,-1.6873971037212858,-1.398779702766706
2023-11-04 20:00:00,36.0119,14.3664,-2.200411443444224,-1.7515245629089988
2023-11-04 21:00:00,36.0119,14.3664,-2.79412333471584,-2.1586030409346697
2023-11-04 22:00:00,36.0119,14.3664,-3.4741327962525306,-2.62372293824692
2023-11-04 23:00:00,36.0119,14.3664,-4.2460398467706995,-3.1505920562489527
