Data Date (UTC), LATITUDE, LONGITUDE, YEAR, DAY, HOUR, MIN, GPS_YEAR, GPS_DAY, GPS_HOUR, GPS_MIN, SST, SBDTIME, VBAT, TTFF, FOM, MAXDB, AT, Report Body
2021-07-02 02:20:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 183, 2, 20, 2021, 183, 2, 20, 25.9, 7, 15.08, 28, 3, 45, -34.0, 556E252F7556E252CA9D51429F8EED07CA5000
2021-07-02 02:10:00, 35° 51.81996 ', 14° 33.64344 ', 2021, 183, 2, 10, 2021, 183, 2, 10, 26.0, 19, 15.08, 30, 3, 48, -34.0, 556E22AF8556E22ACA9D71429F0FF013CA5000
2021-07-02 02:00:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 183, 2, 0, 2021, 183, 2, 0, 26.0, 9, 15.08, 26, 3, 46, -34.0, 556E202F8556E202CA9D71429F8DEE09CA5000
2021-07-02 01:50:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 183, 1, 50, 2021, 183, 1, 50, 26.0, 1, 15.08, 24, 3, 46, -34.0, 556E1CAF8556E1CACA9D71429F8CEE01CA5000
2021-07-02 01:40:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 183, 1, 40, 2021, 183, 1, 40, 26.1, 12, 15.08, 28, 3, 46, -34.0, 556E1A2F9556E1A2CA9D51429F8EEE0CCA5000
2021-07-02 01:30:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 183, 1, 30, 2021, 183, 1, 30, 26.1, 10, 15.08, 28, 3, 46, -34.0, 556E17AF9556E17ACA9D71429F8EEE0ACA5000
2021-07-02 01:20:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 183, 1, 20, 2021, 183, 1, 20, 26.1, 8, 15.08, 26, 3, 46, -34.0, 556E152F9556E152CA9D71429F8DEE08CA5000
2021-07-02 01:10:00, 35° 51.81480 ', 14° 33.64344 ', 2021, 183, 1, 10, 2021, 183, 1, 10, 26.2, 7, 15.08, 36, 3, 47, -34.0, 556E12AFA556E12ACA9D51429F12EF07CA5000
2021-07-02 01:00:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 183, 1, 0, 2021, 183, 1, 0, 26.2, 7, 15.08, 22, 3, 45, -34.0, 556E102FA556E102CA9D71429F8BED07CA5000
2021-07-02 00:50:00, 35° 51.82512 ', 14° 33.64344 ', 2021, 183, 0, 50, 2021, 183, 0, 50, 26.4, 7, 15.08, 40, 3, 45, -34.0, 556E0CAFC556E0CACA9D91429F14ED07CA5000
2021-07-02 00:40:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 183, 0, 40, 2021, 183, 0, 40, 26.5, 9, 15.08, 28, 3, 46, -34.0, 556E0A2FD556E0A2CA9D71429F8EEE09CA5000
2021-07-02 00:30:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 183, 0, 30, 2021, 183, 0, 30, 26.3, 10, 15.08, 36, 3, 46, -34.0, 556E07AFB556E07ACA9D71429F92EE0ACA5000
2021-07-02 00:20:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 183, 0, 20, 2021, 183, 0, 20, 26.3, 7, 15.08, 32, 3, 46, -33.9, 556E052FB556E052CA9D71429F90EE07CA5080
2021-07-02 00:12:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 183, 0, 12, 2021, 183, 0, 12, 26.3, 0, 14.68, 44, 3, 46, -33.4, 556E032FB556E032CA9D51429F96EE00C05300
2021-06-29 05:28:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 180, 5, 28, 2021, 180, 5, 28, 27.3, 0, 14.44, 72, 3, 47, -34.1, 5568573055568572CA9D51429FA4EF00BA4F80
2021-06-29 05:26:00, 35° 51.81996 ', 14° 33.64344 ', 2021, 180, 5, 26, 2021, 180, 5, 26, 27.3, 0, 14.60, 42, 3, 45, -34.1, 556856B05556856ACA9D71429F15ED00BE4F80
2021-06-29 05:24:00, 35° 51.80964 ', 14° 33.65376 ', 2021, 180, 5, 24, 2021, 180, 5, 24, 27.2, 0, 14.60, 24, 3, 46, -34.1, 5568563045568562CA9D3142A00CEE00BE4F80
2021-06-29 05:22:00, 35° 51.81996 ', 14° 33.64344 ', 2021, 180, 5, 22, 2021, 180, 5, 22, 27.2, 0, 14.44, 42, 3, 46, -34.1, 556855B04556855ACA9D71429F15EE00BA4F80
2021-06-29 05:00:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 180, 5, 0, 2021, 180, 5, 0, 26.5, 7, 14.92, 26, 3, 46, -34.1, 5568502FD5568502CA9D71429F8DEE07C64F80
2021-06-29 04:50:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 180, 4, 50, 2021, 180, 4, 50, 26.2, 11, 14.92, 28, 3, 47, -34.0, 55684CAFA55684CACA9D51429F8EEF0BC65000
2021-06-29 04:40:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 180, 4, 40, 2021, 180, 4, 40, 26.0, 28, 14.92, 24, 3, 48, -34.0, 55684A2F855684A2CA9D71429F8CF01CC65000
2021-06-29 04:30:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 180, 4, 30, 2021, 180, 4, 30, 25.9, 6, 14.92, 28, 3, 46, -34.0, 556847AF7556847ACA9D51429F8EEE06C65000
2021-06-29 04:20:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 180, 4, 20, 2021, 180, 4, 20, 25.7, 7, 14.92, 24, 3, 47, -34.0, 5568452F55568452CA9D51429F8CEF07C65000
2021-06-29 04:10:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 180, 4, 10, 2021, 180, 4, 10, 25.6, 7, 14.92, 26, 3, 47, -34.0, 556842AF4556842ACA9D51429F8DEF07C65000
2021-06-29 04:00:00, 35° 51.83028 ', 14° 33.65892 ', 2021, 180, 4, 0, 2021, 180, 4, 0, 25.6, 19, 15.00, 42, 3, 48, -34.0, 5568402F45568402CA9DB142A095F013C85000
2021-06-29 03:50:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 180, 3, 50, 2021, 180, 3, 51, 25.4, 3, 15.00, 68, 3, 48, -34.0, 55683CAF255683CECA9D71429FA2F003C85000
2021-06-29 03:43:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 180, 3, 43, 2021, 180, 3, 43, 25.4, 4, 14.44, 46, 3, 47, -33.5, 55683AEF255683AECA9D71429F97EF04BA5280
2021-06-28 06:50:00, 35° 51.80964 ', 14° 33.64860 ', 2021, 179, 6, 50, 2021, 179, 6, 51, 32.1, 8, 14.84, 46, 3, 45, -34.2, 55666CB3555666CECA9D31429F97ED08C44F00
2021-06-28 06:48:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 6, 48, 2021, 179, 6, 48, 31.8, 0, 14.44, 122, 3, 47, -34.1, 55666C33255666C2CA9D71429FBDEF00BA4F80
2021-06-28 06:40:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 6, 40, 2021, 179, 6, 41, 30.6, 17, 14.84, 98, 3, 46, -34.1, 55666A32655666A6CA9D71429FB1EE11C44F80
2021-06-28 06:30:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 179, 6, 30, 2021, 179, 6, 31, 29.4, 16, 14.84, 64, 3, 46, -34.1, 556667B1A556667ECA9D51429FA0EE10C44F80
2021-06-28 06:20:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 6, 20, 2021, 179, 6, 20, 29.1, 12, 14.84, 50, 3, 46, -34.1, 5566653175566652CA9D71429F99EE0CC44F80
2021-06-28 06:10:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 179, 6, 10, 2021, 179, 6, 10, 28.7, 10, 14.84, 32, 3, 47, -34.1, 556662B13556662ACA9D51429F90EF0AC44F80
2021-06-28 06:00:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 6, 0, 2021, 179, 6, 0, 28.3, 12, 14.84, 30, 3, 47, -34.1, 55666030F5566602CA9D71429F8FEF0CC44F80
2021-06-28 05:50:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 5, 50, 2021, 179, 5, 50, 27.9, 4, 14.84, 28, 3, 45, -34.1, 55665CB0B55665CACA9D71429F8EED04C44F80
2021-06-28 05:40:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 5, 40, 2021, 179, 5, 40, 27.7, 15, 14.84, 28, 3, 46, -34.1, 55665A30955665A2CA9D71429F8EEE0FC44F80
2021-06-28 05:30:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 5, 30, 2021, 179, 5, 30, 27.7, 9, 14.84, 26, 3, 45, -34.1, 556657B09556657ACA9D71429F8DED09C44F80
2021-06-28 05:20:00, 35° 51.81996 ', 14° 33.64344 ', 2021, 179, 5, 20, 2021, 179, 5, 20, 27.5, 12, 14.84, 24, 3, 46, -34.1, 5566553075566552CA9D71429F0CEE0CC44F80
2021-06-28 05:10:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 5, 10, 2021, 179, 5, 10, 27.2, 9, 14.84, 24, 3, 47, -34.1, 556652B04556652ACA9D71429F8CEF09C44F80
2021-06-28 05:00:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 179, 5, 0, 2021, 179, 5, 0, 26.8, 8, 14.84, 22, 3, 47, -34.1, 5566503005566502CA9D51429F8BEF08C44F80
2021-06-28 04:50:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 179, 4, 50, 2021, 179, 4, 50, 26.4, 12, 14.84, 28, 3, 45, -34.1, 55664CAFC55664CACA9D51429F8EED0CC44F80
2021-06-28 04:40:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 179, 4, 40, 2021, 179, 4, 40, 26.1, 8, 14.84, 26, 2, 47, -34.1, 55664A2F955664A2CA9D51429F8DAF08C44F80
2021-06-28 04:30:00, 35° 51.80964 ', 14° 33.63828 ', 2021, 179, 4, 30, 2021, 179, 4, 30, 25.9, 15, 14.84, 52, 3, 49, -34.1, 556647AF7556647ACA9D31429E9AF10FC44F80
2021-06-28 04:20:00, 35° 51.81480 ', 14° 33.64344 ', 2021, 179, 4, 20, 2021, 179, 4, 22, 25.8, 3, 14.84, 116, 3, 47, -34.1, 5566452F6556645ACA9D51429F3AEF03C44F80
2021-06-28 04:10:00, 35° 51.81480 ', 14° 33.64344 ', 2021, 179, 4, 10, 2021, 179, 4, 10, 25.8, 7, 14.84, 34, 3, 47, -34.1, 556642AF6556642ACA9D51429F11EF07C44F80
2021-06-28 04:00:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 4, 0, 2021, 179, 4, 1, 25.8, 4, 14.84, 90, 3, 48, -34.1, 5566402F65566406CA9D71429FADF004C44F80
2021-06-28 03:50:00, 35° 51.80964 ', 14° 33.64860 ', 2021, 179, 3, 50, 2021, 179, 3, 51, 25.7, 9, 14.84, 86, 3, 48, -34.1, 55663CAF555663CECA9D31429FABF009C44F80
2021-06-28 03:40:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 179, 3, 40, 2021, 179, 3, 41, 25.7, 10, 14.84, 76, 3, 48, -34.1, 55663A2F555663A6CA9D51429FA6F00AC44F80
2021-06-28 03:30:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 179, 3, 30, 2021, 179, 3, 30, 25.8, 22, 14.84, 26, 3, 49, -34.0, 556637AF6556637ACA9D51429F8DF116C45000
2021-06-28 03:20:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 3, 20, 2021, 179, 3, 20, 25.8, 4, 14.84, 52, 3, 49, -34.0, 5566352F65566352CA9D71429F9AF104C45000
2021-06-28 03:10:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 179, 3, 10, 2021, 179, 3, 10, 25.9, 8, 14.84, 28, 3, 47, -34.0, 556632AF7556632ACA9D51429F8EEF08C45000
2021-06-28 03:00:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 179, 3, 0, 2021, 179, 3, 0, 26.0, 8, 14.84, 26, 3, 46, -34.1, 5566302F85566302CA9D51429F8DEE08C44F80
2021-06-28 02:50:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 2, 50, 2021, 179, 2, 50, 25.9, 8, 14.84, 26, 3, 46, -34.1, 55662CAF755662CACA9D71429F8DEE08C44F80
2021-06-28 02:40:00, 35° 51.82512 ', 14° 33.64860 ', 2021, 179, 2, 40, 2021, 179, 2, 42, 25.8, 8, 14.84, 134, 3, 48, -34.0, 55662A2F655662AACA9D91429FC3F008C45000
2021-06-28 02:30:00, 35° 51.82512 ', 14° 33.64860 ', 2021, 179, 2, 30, 2021, 179, 2, 30, 25.7, 8, 14.84, 52, 3, 47, -34.0, 556627AF5556627ACA9D91429F9AEF08C45000
2021-06-28 02:20:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 2, 20, 2021, 179, 2, 20, 25.8, 8, 14.84, 32, 3, 48, -34.0, 5566252F65566252CA9D71429F90F008C45000
2021-06-28 02:10:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 179, 2, 10, 2021, 179, 2, 10, 25.8, 8, 14.84, 50, 3, 47, -34.0, 556622AF6556622ACA9D51429F99EF08C45000
2021-06-28 02:00:00, 35° 51.82512 ', 14° 33.64860 ', 2021, 179, 2, 0, 2021, 179, 2, 0, 25.9, 8, 14.84, 28, 3, 48, -34.0, 5566202F75566202CA9D91429F8EF008C45000
2021-06-28 01:50:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 179, 1, 50, 2021, 179, 1, 50, 25.9, 8, 14.84, 26, 3, 45, -34.0, 55661CAF755661CACA9D51429F8DED08C45000
2021-06-28 01:40:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 179, 1, 40, 2021, 179, 1, 40, 25.9, 8, 14.84, 28, 3, 45, -34.0, 55661A2F755661A2CA9D51429F8EED08C45000
2021-06-28 01:30:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 1, 30, 2021, 179, 1, 30, 25.8, 8, 14.84, 48, 3, 45, -34.0, 556617AF6556617ACA9D71429F98ED08C45000
2021-06-28 01:20:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 1, 20, 2021, 179, 1, 20, 25.8, 8, 14.84, 30, 3, 46, -34.0, 5566152F65566152CA9D71429F8FEE08C45000
2021-06-28 01:10:00, 35° 51.81996 ', 14° 33.64344 ', 2021, 179, 1, 10, 2021, 179, 1, 10, 25.9, 7, 14.84, 30, 3, 45, -34.0, 556612AF7556612ACA9D71429F0FED07C45000
2021-06-28 01:00:00, 35° 51.81996 ', 14° 33.64344 ', 2021, 179, 1, 0, 2021, 179, 1, 1, 26.0, 9, 14.84, 52, 3, 46, -34.0, 5566102F85566106CA9D71429F1AEE09C45000
2021-06-28 00:50:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 179, 0, 50, 2021, 179, 0, 51, 26.1, 8, 14.84, 58, 3, 47, -34.1, 55660CAF955660CECA9D51429F9DEF08C44F80
2021-06-28 00:40:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 0, 40, 2021, 179, 0, 30, 26.2, 8, 14.92, 254, 3, 48, -34.0, 55660A2FA556607ACA9D71429FFFF008C65000
2021-06-28 00:30:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 0, 30, 2021, 179, 0, 30, 26.2, 8, 14.92, 46, 3, 47, -34.0, 556607AFA556607ACA9D71429F97EF08C65000
2021-06-28 00:20:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 0, 20, 2021, 179, 0, 20, 26.4, 7, 14.92, 32, 3, 46, -34.1, 5566052FC5566052CA9D71429F90EE07C64F80
2021-06-28 00:10:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 0, 10, 2021, 179, 0, 10, 26.4, 2, 14.92, 32, 3, 47, -34.1, 556602AFC556602ACA9D71429F90EF02C64F80
2021-06-28 00:00:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 0, 0, 2021, 179, 0, 0, 26.5, 21, 14.92, 28, 3, 44, -34.1, 5566002FD5566002CA9D71429F8EEC15C64F80
2021-06-27 23:50:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 23, 50, 2021, 178, 23, 50, 26.6, 4, 14.92, 28, 3, 45, -34.1, 55657CAFE55657CACA9D71429F8EED04C64F80
2021-06-27 23:40:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 178, 23, 40, 2021, 178, 23, 42, 26.8, 4, 14.92, 142, 3, 47, -34.1, 55657A30055657AACA9D51429FC7EF04C64F80
2021-06-27 23:30:00, 35° 51.82512 ', 14° 33.64860 ', 2021, 178, 23, 30, 2021, 178, 23, 31, 26.8, 10, 14.92, 64, 3, 46, -34.1, 556577B00556577ECA9D91429FA0EE0AC64F80
2021-06-27 23:20:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 23, 20, 2021, 178, 23, 23, 26.9, 7, 14.92, 178, 3, 48, -34.1, 556575301556575ECA9D71429FD9F007C64F80
2021-06-27 23:10:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 23, 10, 2021, 178, 23, 11, 27.0, 7, 14.92, 88, 3, 48, -34.1, 556572B02556572ECA9D71429FACF007C64F80
2021-06-27 23:00:00, 35° 51.81480 ', 14° 33.64344 ', 2021, 178, 23, 0, 2021, 178, 23, 1, 27.0, 7, 14.92, 82, 3, 42, -34.1, 5565703025565706CA9D51429F29EA07C64F80
2021-06-27 22:50:00, 35° 51.82512 ', 14° 33.65376 ', 2021, 178, 22, 50, 2021, 178, 22, 51, 27.0, 7, 14.92, 70, 3, 48, -34.1, 55656CB0255656CECA9D9142A023F007C64F80
2021-06-27 22:40:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 22, 40, 2021, 178, 22, 40, 27.0, 10, 14.92, 44, 3, 47, -34.1, 55656A30255656A2CA9D71429F96EF0AC64F80
2021-06-27 22:30:00, 35° 51.81480 ', 14° 33.65376 ', 2021, 178, 22, 30, 2021, 178, 22, 30, 27.0, 8, 14.92, 28, 3, 47, -34.0, 556567B02556567ACA9D5142A00EEF08C65000
2021-06-27 22:20:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 22, 20, 2021, 178, 22, 20, 26.9, 8, 14.92, 28, 3, 49, -34.0, 5565653015565652CA9D71429F8EF108C65000
2021-06-27 22:10:00, 35° 51.81996 ', 14° 33.64344 ', 2021, 178, 22, 10, 2021, 178, 22, 11, 26.9, 8, 14.92, 58, 3, 44, -34.0, 556562B01556562ECA9D71429F1DEC08C65000
2021-06-27 22:00:00, 35° 51.81480 ', 14° 33.65376 ', 2021, 178, 22, 0, 2021, 178, 22, 1, 26.9, 8, 14.92, 60, 3, 46, -34.0, 5565603015565606CA9D5142A01EEE08C65000
2021-06-27 21:50:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 178, 21, 50, 2021, 178, 21, 50, 27.0, 7, 14.92, 26, 3, 48, -34.1, 55655CB0255655CACA9D51429F8DF007C64F80
2021-06-27 21:40:00, 35° 51.81480 ', 14° 33.65376 ', 2021, 178, 21, 40, 2021, 178, 21, 43, 27.1, 8, 14.92, 222, 3, 43, -34.1, 55655A30355655AECA9D5142A06FEB08C64F80
2021-06-27 21:30:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 21, 30, 2021, 178, 21, 30, 27.2, 15, 14.92, 28, 3, 45, -34.1, 556557B04556557ACA9D71429F8EED0FC64F80
2021-06-27 21:20:00, 35° 51.82512 ', 14° 33.64344 ', 2021, 178, 21, 20, 2021, 178, 21, 20, 27.3, 1, 14.92, 42, 3, 45, -34.1, 5565553055565552CA9D91429F15ED01C64F80
2021-06-27 21:10:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 21, 10, 2021, 178, 21, 1, 27.4, 11, 14.92, 254, 3, 47, -34.0, 556552B065565506CA9D71429FFFEF0BC65000
2021-06-27 21:00:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 21, 0, 2021, 178, 21, 1, 27.4, 8, 14.92, 56, 3, 46, -34.0, 5565503065565506CA9D71429F9CEE08C65000
2021-06-27 20:50:00, 35° 51.81996 ', 14° 33.64344 ', 2021, 178, 20, 50, 2021, 178, 20, 50, 27.5, 8, 14.92, 32, 3, 48, -34.8, 55654CB0755654CACA9D71429F10F008C64C00
2021-06-27 20:40:00, 35° 51.81480 ', 14° 33.64344 ', 2021, 178, 20, 40, 2021, 178, 20, 43, 27.6, 4, 14.92, 218, 3, 47, -34.0, 55654A30855654AECA9D51429F6DEF04C65000
2021-06-27 20:30:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 20, 30, 2021, 178, 20, 31, 27.7, 7, 14.92, 58, 3, 47, -34.0, 556547B09556547ECA9D71429F9DEF07C65000
2021-06-27 20:20:00, 35° 51.81996 ', 14° 33.64344 ', 2021, 178, 20, 20, 2021, 178, 20, 20, 27.7, 8, 14.92, 26, 3, 47, -34.0, 5565453095565452CA9D71429F0DEF08C65000
2021-06-27 20:10:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 20, 10, 2021, 178, 20, 10, 27.7, 14, 14.92, 26, 3, 45, -34.1, 556542B09556542ACA9D71429F8DED0EC64F80
2021-06-27 20:00:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 20, 0, 2021, 178, 20, 0, 27.8, 4, 14.92, 28, 3, 46, -34.1, 55654030A5565402CA9D71429F8EEE04C64F80
2021-06-27 19:50:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 19, 50, 2021, 178, 19, 50, 27.9, 12, 14.92, 24, 3, 48, -34.8, 55653CB0B55653CACA9D71429F8CF00CC64C00
2021-06-27 19:40:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 19, 40, 2021, 178, 19, 40, 27.9, 11, 14.92, 52, 3, 49, -34.0, 55653A30B55653A2CA9D71429F9AF10BC65000
2021-06-27 19:30:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 19, 30, 2021, 178, 19, 31, 28.0, 15, 14.92, 68, 3, 47, -34.0, 556537B0C556537ECA9D71429FA2EF0FC65000
2021-06-27 19:20:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 19, 20, 2021, 178, 19, 21, 28.1, 7, 14.92, 76, 3, 48, -34.1, 55653530D5565356CA9D71429FA6F007C64F80
2021-06-27 19:10:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 178, 19, 10, 2021, 178, 19, 11, 28.2, 9, 14.92, 58, 3, 49, -34.8, 556532B0E556532ECA9D51429F9DF109C64C00
2021-06-27 19:00:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 19, 0, 2021, 178, 19, 1, 28.3, 7, 14.92, 56, 3, 48, -34.1, 55653030F5565306CA9D71429F9CF007C64F80
2021-06-27 18:50:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 18, 50, 2021, 178, 18, 50, 28.4, 7, 14.92, 26, 3, 43, -34.0, 55652CB1055652CACA9D71429F8DEB07C65000
2021-06-27 18:40:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 18, 40, 2021, 178, 18, 40, 28.6, 9, 14.92, 46, 3, 46, -34.1, 55652A31255652A2CA9D71429F97EE09C64F80
2021-06-27 18:30:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 18, 30, 2021, 178, 18, 31, 28.8, 8, 14.92, 108, 3, 49, -34.1, 556527B14556527ECA9D71429FB6F108C64F80
2021-06-27 18:20:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 18, 20, 2021, 178, 18, 20, 29.1, 6, 14.92, 28, 3, 47, -34.1, 5565253175565252CA9D71429F8EEF06C64F80
2021-06-27 18:10:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 18, 10, 2021, 178, 18, 10, 29.3, 6, 14.92, 32, 3, 47, -34.1, 556522B19556522ACA9D71429F90EF06C64F80
