Data Date (UTC), LATITUDE, LONGITUDE, YEAR, DAY, HOUR, MIN, GPS_YEAR, GPS_DAY, GPS_HOUR, GPS_MIN, SST, SBDTIME, VBAT, TTFF, FOM, MAXDB, AT, Report Body
2021-06-13 10:50:00, 35° 38.83740 ', 14° 14.68044 ', 2021, 164, 10, 50, 2021, 164, 10, 50, 28.1, 11, 15.96, 22, 2, 45, -34.4, 5548ACB0D5548ACAC962F13B718BAD0BE04E00
2021-06-13 10:40:00, 35° 37.37196 ', 14° 16.20780 ', 2021, 164, 10, 40, 2021, 164, 10, 40, 26.0, 10, 15.96, 22, 2, 46, -33.7, 5548AA2F85548AA2C93F713C058BAE0AE05180
2021-06-13 10:30:00, 35° 37.21200 ', 14° 16.14588 ', 2021, 164, 10, 30, 2021, 164, 10, 30, 23.9, 9, 15.96, 22, 2, 46, -33.7, 5548A7AE35548A7AC93B913BFF8BAE09E05180
2021-06-13 10:20:00, 35° 37.23264 ', 14° 16.14072 ', 2021, 164, 10, 20, 2021, 164, 10, 20, 23.9, 7, 15.96, 22, 2, 47, -33.7, 5548A52E35548A52C93C113BFF0BAF07E05180
2021-06-13 10:10:00, 35° 37.25328 ', 14° 16.13040 ', 2021, 164, 10, 10, 2021, 164, 10, 10, 23.8, 7, 15.96, 34, 2, 47, -33.7, 5548A2AE25548A2AC93C913BFE11AF07E05180
2021-06-13 10:00:00, 35° 37.27392 ', 14° 16.12008 ', 2021, 164, 10, 0, 2021, 164, 10, 0, 23.8, 7, 15.96, 22, 2, 47, -33.7, 5548A02E25548A02C93D113BFD0BAF07E05180
2021-06-13 09:50:00, 35° 37.29456 ', 14° 16.12008 ', 2021, 164, 9, 50, 2021, 164, 9, 50, 23.7, 9, 15.96, 22, 3, 46, -33.7, 55489CAE155489CAC93D913BFD0BEE09E05180
2021-06-13 09:40:00, 35° 37.32036 ', 14° 16.11492 ', 2021, 164, 9, 40, 2021, 164, 9, 40, 23.6, 10, 15.96, 22, 2, 45, -33.7, 55489A2E055489A2C93E313BFC8BAD0AE05180
2021-06-13 09:30:00, 35° 37.35648 ', 14° 16.12008 ', 2021, 164, 9, 30, 2021, 164, 9, 30, 23.6, 9, 15.96, 22, 2, 45, -33.7, 554897AE0554897AC93F113BFD0BAD09E05180
2021-06-13 09:20:00, 35° 37.39260 ', 14° 16.12008 ', 2021, 164, 9, 20, 2021, 164, 9, 20, 23.5, 11, 15.96, 22, 2, 44, -33.7, 5548952DF5548952C93FF13BFD0BAC0BE05180
2021-06-13 09:10:00, 35° 37.43388 ', 14° 16.11492 ', 2021, 164, 9, 10, 2021, 164, 9, 10, 23.4, 10, 15.96, 22, 3, 45, -33.7, 554892ADE554892AC940F13BFC8BED0AE05180
2021-06-13 09:00:00, 35° 37.47000 ', 14° 16.10976 ', 2021, 164, 9, 0, 2021, 164, 9, 0, 23.4, 11, 15.96, 22, 3, 45, -33.7, 5548902DE5548902C941D13BFC0BED0BE05180
2021-06-13 08:50:00, 35° 37.51128 ', 14° 16.09428 ', 2021, 164, 8, 50, 2021, 164, 8, 50, 23.3, 9, 15.96, 22, 3, 45, -33.7, 55488CADD55488CAC942D13BFA8BED09E05180
2021-06-13 08:40:00, 35° 37.54740 ', 14° 16.08396 ', 2021, 164, 8, 40, 2021, 164, 8, 40, 23.3, 7, 15.96, 22, 2, 46, -34.4, 55488A2DD55488A2C943B13BF98BAE07E04E00
2021-06-13 08:30:00, 35° 37.58352 ', 14° 16.07880 ', 2021, 164, 8, 30, 2021, 164, 8, 30, 23.3, 7, 15.96, 22, 2, 45, -33.7, 554887ADD554887AC944913BF90BAD07E05180
2021-06-13 08:20:00, 35° 37.61964 ', 14° 16.07880 ', 2021, 164, 8, 20, 2021, 164, 8, 20, 23.3, 8, 15.96, 22, 2, 46, -34.4, 5548852DD5548852C945713BF90BAE08E04E00
2021-06-13 08:10:00, 35° 37.66092 ', 14° 16.06848 ', 2021, 164, 8, 10, 2021, 164, 8, 10, 23.2, 9, 15.96, 22, 2, 46, -33.7, 554882ADC554882AC946713BF80BAE09E05180
2021-06-13 08:00:00, 35° 37.70220 ', 14° 16.04784 ', 2021, 164, 8, 0, 2021, 164, 8, 0, 23.2, 11, 15.96, 22, 2, 46, -34.4, 5548802DC5548802C947713BF60BAE0BE04E00
2021-06-13 07:50:00, 35° 37.74864 ', 14° 16.03236 ', 2021, 164, 7, 50, 2021, 164, 7, 50, 23.1, 7, 15.96, 22, 2, 46, -33.7, 55487CADB55487CAC948913BF48BAE07E05180
2021-06-13 07:40:00, 35° 37.80024 ', 14° 16.01172 ', 2021, 164, 7, 40, 2021, 164, 7, 40, 23.1, 9, 15.96, 22, 2, 45, -33.7, 55487A2DB55487A2C949D13BF28BAD09E05180
2021-06-13 07:30:00, 35° 37.85700 ', 14° 15.99108 ', 2021, 164, 7, 30, 2021, 164, 7, 30, 23.0, 7, 15.96, 22, 2, 45, -33.7, 554877ADA554877AC94B313BF08BAD07E05180
2021-06-13 07:20:00, 35° 37.90860 ', 14° 15.97044 ', 2021, 164, 7, 20, 2021, 164, 7, 20, 23.0, 7, 15.96, 22, 2, 45, -33.7, 5548752DA5548752C94C713BEE8BAD07E05180
2021-06-13 07:10:00, 35° 37.96020 ', 14° 15.94980 ', 2021, 164, 7, 10, 2021, 164, 7, 10, 22.9, 12, 15.96, 22, 2, 45, -34.4, 554872AD9554872AC94DB13BEC8BAD0CE04E00
2021-06-13 07:00:00, 35° 38.01180 ', 14° 15.93948 ', 2021, 164, 7, 0, 2021, 164, 7, 0, 22.9, 10, 15.96, 22, 2, 45, -33.7, 5548702D95548702C94EF13BEB8BAD0AE05180
2021-06-13 06:50:00, 35° 38.06856 ', 14° 15.92400 ', 2021, 164, 6, 50, 2021, 164, 6, 50, 22.8, 11, 15.96, 22, 2, 45, -33.7, 55486CAD855486CAC950513BEA0BAD0BE05180
2021-06-13 06:40:00, 35° 38.12532 ', 14° 15.90852 ', 2021, 164, 6, 40, 2021, 164, 6, 40, 22.8, 7, 15.96, 22, 2, 45, -33.6, 55486A2D855486A2C951B13BE88BAD07E05200
2021-06-13 06:30:00, 35° 38.18208 ', 14° 15.89304 ', 2021, 164, 6, 30, 2021, 164, 6, 30, 22.8, 9, 15.96, 22, 2, 46, -33.6, 554867AD8554867AC953113BE70BAE09E05200
2021-06-13 06:20:00, 35° 38.24400 ', 14° 15.87756 ', 2021, 164, 6, 20, 2021, 164, 6, 20, 22.8, 7, 15.96, 22, 3, 46, -33.7, 5548652D85548652C954913BE58BEE07E05180
2021-06-13 06:10:00, 35° 38.30076 ', 14° 15.86208 ', 2021, 164, 6, 10, 2021, 164, 6, 10, 22.7, 7, 15.96, 22, 2, 45, -33.6, 554862AD7554862AC955F13BE40BAD07E05200
2021-06-13 06:00:00, 35° 38.35752 ', 14° 15.84144 ', 2021, 164, 6, 0, 2021, 164, 6, 0, 22.7, 7, 15.96, 22, 3, 45, -33.7, 5548602D75548602C957513BE20BED07E05180
2021-06-13 05:50:00, 35° 38.40912 ', 14° 15.82080 ', 2021, 164, 5, 50, 2021, 164, 5, 50, 22.7, 7, 15.96, 22, 2, 46, -33.7, 55485CAD755485CAC958913BE00BAE07E05180
2021-06-13 05:40:00, 35° 38.46072 ', 14° 15.80532 ', 2021, 164, 5, 40, 2021, 164, 5, 40, 22.7, 10, 15.96, 22, 2, 46, -34.4, 55485A2D755485A2C959D13BDE8BAE0AE04E00
2021-06-13 05:30:00, 35° 38.51232 ', 14° 15.78984 ', 2021, 164, 5, 30, 2021, 164, 5, 30, 22.7, 8, 15.96, 22, 2, 46, -33.7, 554857AD7554857AC95B113BDD0BAE08E05180
2021-06-13 05:20:00, 35° 38.56392 ', 14° 15.77952 ', 2021, 164, 5, 20, 2021, 164, 5, 20, 22.7, 7, 15.96, 22, 2, 46, -33.7, 5548552D75548552C95C513BDC0BAE07E05180
2021-06-13 05:10:00, 35° 38.61552 ', 14° 15.75888 ', 2021, 164, 5, 10, 2021, 164, 5, 10, 22.7, 7, 15.96, 32, 2, 47, -33.6, 554852AD7554852AC95D913BDA10AF07E05200
2021-06-13 05:00:00, 35° 38.66712 ', 14° 15.73824 ', 2021, 164, 5, 0, 2021, 164, 5, 0, 22.7, 9, 15.96, 36, 2, 47, -33.6, 5548502D75548502C95ED13BD812AF09E05200
2021-06-13 04:50:00, 35° 38.71872 ', 14° 15.71760 ', 2021, 164, 4, 50, 2021, 164, 4, 50, 22.7, 7, 15.96, 24, 2, 47, -33.7, 55484CAD755484CAC960113BD60CAF07E05180
2021-06-13 04:40:00, 35° 38.77032 ', 14° 15.69696 ', 2021, 164, 4, 40, 2021, 164, 4, 40, 22.7, 7, 15.96, 22, 2, 46, -33.7, 55484A2D755484A2C961513BD40BAE07E05180
2021-06-13 04:30:00, 35° 38.81676 ', 14° 15.67632 ', 2021, 164, 4, 30, 2021, 164, 4, 30, 22.7, 9, 16.04, 22, 2, 46, -33.6, 554847AD7554847AC962713BD20BAE09E25200
2021-06-13 04:00:00, 35° 38.96640 ', 14° 15.59376 ', 2021, 164, 4, 0, 2021, 164, 4, 0, 22.7, 7, 16.04, 22, 2, 45, -33.6, 5548402D75548402C966113BCA0BAD07E25200
2021-06-13 03:30:00, 35° 39.13668 ', 14° 15.52152 ', 2021, 164, 3, 30, 2021, 164, 3, 30, 22.7, 7, 16.04, 22, 2, 46, -33.6, 554837AD7554837AC96A313BC30BAE07E25200
2021-06-13 03:00:00, 35° 39.30180 ', 14° 15.44412 ', 2021, 164, 3, 0, 2021, 164, 3, 0, 22.7, 8, 16.04, 22, 2, 46, -33.6, 5548302D75548302C96E313BBB8BAE08E25200
2021-06-13 02:30:00, 35° 39.43596 ', 14° 15.37704 ', 2021, 164, 2, 30, 2021, 164, 2, 30, 22.8, 7, 16.04, 22, 2, 45, -33.6, 554827AD8554827AC971713BB50BAD07E25200
2021-06-13 02:00:00, 35° 39.58560 ', 14° 15.31512 ', 2021, 164, 2, 0, 2021, 164, 2, 0, 22.8, 8, 16.04, 22, 2, 45, -33.6, 5548202D85548202C975113BAF0BAD08E25200
2021-06-13 01:30:00, 35° 39.73008 ', 14° 15.25836 ', 2021, 164, 1, 30, 2021, 164, 1, 30, 22.8, 11, 16.04, 22, 2, 46, -33.6, 554817AD8554817AC978913BA98BAE0BE25200
2021-06-13 01:00:00, 35° 39.85392 ', 14° 15.23256 ', 2021, 164, 1, 0, 2021, 164, 1, 0, 22.8, 7, 16.04, 22, 3, 46, -33.6, 5548102D85548102C97B913BA70BEE07E25200
2021-06-13 00:30:00, 35° 40.00356 ', 14° 15.22740 ', 2021, 164, 0, 30, 2021, 164, 0, 30, 22.8, 8, 16.04, 22, 2, 46, -33.6, 554807AD8554807AC97F313BA68BAE08E25200
2021-06-13 00:00:00, 35° 40.16868 ', 14° 15.25320 ', 2021, 164, 0, 0, 2021, 164, 0, 0, 22.8, 10, 16.04, 22, 2, 46, -33.6, 5548002D85548002C983313BA90BAE0AE25200
2021-06-12 23:30:00, 35° 40.33896 ', 14° 15.28416 ', 2021, 163, 23, 30, 2021, 163, 23, 30, 22.8, 11, 16.04, 22, 2, 47, -33.6, 554777AD8554777AC987513BAC0BAF0BE25200
2021-06-12 23:00:00, 35° 40.52988 ', 14° 15.34092 ', 2021, 163, 23, 0, 2021, 163, 23, 0, 22.8, 11, 16.04, 22, 2, 47, -33.6, 5547702D85547702C98BF13BB18BAF0BE25200
2021-06-12 22:30:00, 35° 40.71564 ', 14° 15.37188 ', 2021, 163, 22, 30, 2021, 163, 22, 30, 22.9, 7, 16.04, 22, 2, 46, -33.6, 554767AD9554767AC990713BB48BAE07E25200
2021-06-12 22:00:00, 35° 40.88076 ', 14° 15.41316 ', 2021, 163, 22, 0, 2021, 163, 22, 0, 22.9, 8, 16.04, 22, 3, 45, -33.6, 5547602D95547602C994713BB88BED08E25200
2021-06-12 21:30:00, 35° 41.04588 ', 14° 15.43380 ', 2021, 163, 21, 30, 2021, 163, 21, 30, 22.9, 7, 16.04, 22, 2, 46, -33.6, 554757AD9554757AC998713BBA8BAE07E25200
2021-06-12 21:00:00, 35° 41.20068 ', 14° 15.44412 ', 2021, 163, 21, 0, 2021, 163, 21, 0, 22.8, 7, 16.04, 22, 2, 46, -33.6, 5547502D85547502C99C313BBB8BAE07E25200
2021-06-12 20:30:00, 35° 41.35548 ', 14° 15.45960 ', 2021, 163, 20, 30, 2021, 163, 20, 30, 22.9, 10, 16.04, 22, 2, 47, -33.6, 554747AD9554747AC99FF13BBD0BAF0AE25200
2021-06-12 20:00:00, 35° 41.50512 ', 14° 15.48024 ', 2021, 163, 20, 0, 2021, 163, 20, 0, 22.9, 9, 16.04, 22, 2, 47, -33.6, 5547402D95547402C9A3913BBF0BAF09E25200
2021-06-12 19:30:00, 35° 41.65476 ', 14° 15.50088 ', 2021, 163, 19, 30, 2021, 163, 19, 30, 23.0, 7, 16.04, 22, 2, 46, -33.6, 554737ADA554737AC9A7313BC10BAE07E25200
2021-06-12 19:00:00, 35° 41.79408 ', 14° 15.53184 ', 2021, 163, 19, 0, 2021, 163, 19, 0, 23.0, 7, 16.04, 32, 2, 45, -33.6, 5547302DA5547302C9AA913BC410AD07E25200
2021-06-12 18:30:00, 35° 41.93340 ', 14° 15.59892 ', 2021, 163, 18, 30, 2021, 163, 18, 30, 23.0, 9, 16.04, 22, 2, 46, -33.6, 554727ADA554727AC9ADF13BCA8BAE09E25200
2021-06-12 18:00:00, 35° 42.06756 ', 14° 15.69180 ', 2021, 163, 18, 0, 2021, 163, 18, 0, 23.0, 19, 16.04, 22, 2, 46, -33.6, 5547202DA5547202C9B1313BD38BAE13E25200
2021-06-12 17:30:00, 35° 42.22236 ', 14° 15.75888 ', 2021, 163, 17, 30, 2021, 163, 17, 30, 23.1, 9, 16.04, 22, 2, 46, -33.6, 554717ADB554717AC9B4F13BDA0BAE09E25200
2021-06-12 17:00:00, 35° 42.36168 ', 14° 15.81564 ', 2021, 163, 17, 0, 2021, 163, 17, 0, 23.1, 10, 16.04, 34, 2, 46, -33.6, 5547102DB5547102C9B8513BDF91AE0AE25200
2021-06-12 16:30:00, 35° 42.49584 ', 14° 15.85176 ', 2021, 163, 16, 30, 2021, 163, 16, 30, 23.1, 11, 16.04, 22, 2, 45, -33.6, 554707ADB554707AC9BB913BE30BAD0BE25200
2021-06-12 16:00:00, 35° 42.64032 ', 14° 15.89304 ', 2021, 163, 16, 0, 2021, 163, 16, 0, 23.2, 7, 16.04, 22, 2, 45, -33.6, 5547002DC5547002C9BF113BE70BAD07E25200
2021-06-12 15:30:00, 35° 42.78996 ', 14° 15.92916 ', 2021, 163, 15, 30, 2021, 163, 15, 30, 23.2, 8, 16.04, 22, 2, 46, -33.6, 5546F7ADC5546F7AC9C2B13BEA8BAE08E25200
2021-06-12 15:00:00, 35° 42.95508 ', 14° 15.99108 ', 2021, 163, 15, 0, 2021, 163, 15, 0, 23.2, 7, 16.04, 22, 2, 47, -33.6, 5546F02DC5546F02C9C6B13BF08BAF07E25200
2021-06-12 14:30:00, 35° 43.13052 ', 14° 16.02720 ', 2021, 163, 14, 30, 2021, 163, 14, 30, 23.3, 9, 16.04, 20, 2, 46, -33.6, 5546E7ADD5546E7AC9CAF13BF40AAE09E25200
2021-06-12 14:00:00, 35° 43.33692 ', 14° 16.07364 ', 2021, 163, 14, 0, 2021, 163, 14, 0, 23.3, 19, 16.04, 22, 2, 47, -33.6, 5546E02DD5546E02C9CFF13BF88BAF13E25200
2021-06-12 13:30:00, 35° 43.56396 ', 14° 16.14072 ', 2021, 163, 13, 30, 2021, 163, 13, 30, 23.3, 10, 16.04, 22, 2, 48, -33.6, 5546D7ADD5546D7AC9D5713BFF0BB00AE25200
2021-06-12 13:00:00, 35° 43.81680 ', 14° 16.21812 ', 2021, 163, 13, 0, 2021, 163, 13, 0, 23.2, 11, 16.04, 22, 2, 48, -33.6, 5546D02DC5546D02C9DB913C068BB00BE25200
2021-06-12 12:30:00, 35° 44.08512 ', 14° 16.26972 ', 2021, 163, 12, 30, 2021, 163, 12, 30, 23.1, 7, 16.04, 22, 3, 48, -33.6, 5546C7ADB5546C7AC9E2113C0B8BF007E25200
2021-06-12 12:00:00, 35° 44.36892 ', 14° 16.31616 ', 2021, 163, 12, 0, 2021, 163, 12, 0, 23.1, 7, 16.04, 22, 3, 46, -33.6, 5546C02DB5546C02C9E8F13C100BEE07E25200
2021-06-12 11:30:00, 35° 44.67336 ', 14° 16.30584 ', 2021, 163, 11, 30, 2021, 163, 11, 30, 23.2, 7, 16.04, 22, 2, 46, -33.6, 5546B7ADC5546B7AC9F0513C0F0BAE07E25200
2021-06-12 11:00:00, 35° 44.98296 ', 14° 16.23360 ', 2021, 163, 11, 0, 2021, 163, 11, 0, 23.1, 9, 16.04, 22, 2, 46, -33.6, 5546B02DB5546B02C9F7D13C080BAE09E25200
2021-06-12 10:30:00, 35° 45.28740 ', 14° 16.15104 ', 2021, 163, 10, 30, 2021, 163, 10, 30, 23.0, 11, 16.04, 22, 2, 46, -33.6, 5546A7ADA5546A7AC9FF313C000BAE0BE25200
2021-06-12 10:00:00, 35° 45.57636 ', 14° 16.05300 ', 2021, 163, 10, 0, 2021, 163, 10, 0, 22.9, 7, 16.04, 22, 2, 46, -33.6, 5546A02D95546A02CA06313BF68BAE07E25200
2021-06-12 09:30:00, 35° 45.84468 ', 14° 15.92400 ', 2021, 163, 9, 30, 2021, 163, 9, 30, 22.8, 7, 16.04, 22, 2, 45, -33.6, 554697AD8554697ACA0CB13BEA0BAD07E25200
2021-06-12 09:00:00, 35° 46.08720 ', 14° 15.80016 ', 2021, 163, 9, 0, 2021, 163, 9, 0, 22.7, 7, 16.04, 22, 3, 45, -33.6, 5546902D75546902CA12913BDE0BED07E25200
2021-06-12 08:30:00, 35° 46.32972 ', 14° 15.69696 ', 2021, 163, 8, 30, 2021, 163, 8, 30, 22.6, 12, 16.04, 22, 3, 46, -33.6, 554687AD6554687ACA18713BD40BEE0CE25200
2021-06-12 08:00:00, 35° 46.57224 ', 14° 15.60408 ', 2021, 163, 8, 0, 2021, 163, 8, 0, 22.6, 10, 16.04, 22, 2, 46, -33.6, 5546802D65546802CA1E513BCB0BAE0AE25200
2021-06-12 07:30:00, 35° 46.79928 ', 14° 15.52152 ', 2021, 163, 7, 30, 2021, 163, 7, 30, 22.6, 7, 16.04, 22, 2, 46, -33.6, 554677AD6554677ACA23D13BC30BAE07E25200
2021-06-12 07:00:00, 35° 47.01084 ', 14° 15.44412 ', 2021, 163, 7, 0, 2021, 163, 7, 0, 22.5, 8, 16.04, 22, 2, 46, -33.6, 5546702D55546702CA28F13BBB8BAE08E25200
2021-06-12 06:30:00, 35° 47.18628 ', 14° 15.35640 ', 2021, 163, 6, 30, 2021, 163, 6, 30, 22.4, 8, 16.04, 22, 3, 45, -33.6, 554667AD4554667ACA2D313BB30BED08E25200
2021-06-12 06:00:00, 35° 47.36688 ', 14° 15.28932 ', 2021, 163, 6, 0, 2021, 163, 6, 0, 22.5, 7, 16.04, 22, 2, 46, -33.6, 5546602D55546602CA31913BAC8BAE07E25200
2021-06-12 05:30:00, 35° 47.54748 ', 14° 15.22740 ', 2021, 163, 5, 30, 2021, 163, 5, 30, 22.5, 7, 16.04, 22, 2, 47, -33.6, 554657AD5554657ACA35F13BA68BAF07E25200
2021-06-12 05:00:00, 35° 47.70744 ', 14° 15.17064 ', 2021, 163, 5, 0, 2021, 163, 5, 0, 22.5, 7, 16.04, 22, 3, 47, -33.6, 5546502D55546502CA39D13BA10BEF07E25200
2021-06-12 04:30:00, 35° 47.85708 ', 14° 15.11904 ', 2021, 163, 4, 30, 2021, 163, 4, 30, 22.5, 10, 16.04, 22, 2, 46, -33.6, 554647AD5554647ACA3D713B9C0BAE0AE25200
2021-06-12 04:00:00, 35° 47.98092 ', 14° 15.04680 ', 2021, 163, 4, 0, 2021, 163, 4, 0, 22.5, 17, 16.04, 22, 2, 45, -33.6, 5546402D55546402CA40713B950BAD11E25200
2021-06-12 03:30:00, 35° 48.08928 ', 14° 14.95908 ', 2021, 163, 3, 30, 2021, 163, 3, 30, 22.4, 9, 16.04, 22, 2, 46, -33.6, 554637AD4554637ACA43113B8C8BAE09E25200
2021-06-12 03:00:00, 35° 48.17184 ', 14° 14.86620 ', 2021, 163, 3, 0, 2021, 163, 3, 0, 22.4, 8, 16.04, 22, 2, 46, -33.6, 5546302D45546302CA45113B838BAE08E25200
2021-06-12 02:30:00, 35° 48.24924 ', 14° 14.76816 ', 2021, 163, 2, 30, 2021, 163, 2, 30, 22.5, 8, 16.04, 22, 2, 45, -33.6, 554627AD5554627ACA46F13B7A0BAD08E25200
2021-06-12 02:00:00, 35° 48.28536 ', 14° 14.69076 ', 2021, 163, 2, 0, 2021, 163, 2, 0, 22.5, 9, 16.04, 22, 2, 45, -33.6, 5546202D55546202CA47D13B728BAD09E25200
2021-06-12 01:30:00, 35° 48.31116 ', 14° 14.63400 ', 2021, 163, 1, 30, 2021, 163, 1, 30, 22.5, 10, 16.04, 22, 2, 45, -33.6, 554617AD5554617ACA48713B6D0BAD0AE25200
2021-06-12 01:00:00, 35° 48.31632 ', 14° 14.59272 ', 2021, 163, 1, 0, 2021, 163, 1, 0, 22.5, 7, 16.04, 22, 2, 45, -33.6, 5546102D55546102CA48913B690BAD07E25200
2021-06-12 00:30:00, 35° 48.28536 ', 14° 14.58756 ', 2021, 163, 0, 30, 2021, 163, 0, 30, 22.6, 9, 16.04, 22, 2, 45, -33.6, 554607AD6554607ACA47D13B688BAD09E25200
2021-06-12 00:00:00, 35° 48.24924 ', 14° 14.63916 ', 2021, 163, 0, 0, 2021, 163, 0, 0, 20.4, 7, 16.04, 22, 3, 47, -33.5, 5546002C05546002CA46F13B6D8BEF07E25280
2021-06-11 23:30:00, 35° 49.16772 ', 14° 13.88580 ', 2021, 162, 23, 30, 2021, 162, 23, 30, 20.5, 7, 16.04, 26, 3, 46, -33.5, 554577AC1554577ACA5D313B248DEE07E25280
2021-06-11 23:00:00, 35° 50.51964 ', 14° 13.40592 ', 2021, 162, 23, 0, 2021, 162, 23, 0, 20.8, 7, 16.04, 24, 3, 47, -33.6, 5545702C45545702CA7DF13AF60CEF07E25200
2021-06-11 22:30:00, 35° 48.65172 ', 14° 14.86104 ', 2021, 162, 22, 30, 2021, 162, 22, 30, 20.9, 11, 16.04, 22, 3, 46, -33.5, 554567AC5554567ACA50B13B830BEE0BE25280
2021-06-11 22:00:00, 35° 47.58876 ', 14° 15.87240 ', 2021, 162, 22, 0, 2021, 162, 22, 0, 20.8, 7, 16.04, 28, 3, 47, -33.5, 5545602C45545602CA36F13BE50EEF07E25280
2021-06-11 21:30:00, 35° 47.67648 ', 14° 15.88272 ', 2021, 162, 21, 30, 2021, 162, 21, 30, 21.0, 9, 16.04, 24, 3, 46, -33.5, 554557AC6554557ACA39113BE60CEE09E25280
2021-06-11 21:00:00, 35° 47.81580 ', 14° 15.92400 ', 2021, 162, 21, 0, 2021, 162, 21, 0, 21.1, 10, 16.04, 28, 3, 45, -33.6, 5545502C75545502CA3C713BEA0EED0AE25200
2021-06-11 20:30:00, 35° 47.07276 ', 14° 16.64124 ', 2021, 162, 20, 30, 2021, 162, 20, 30, 21.1, 9, 16.04, 24, 3, 46, -33.5, 554547AC7554547ACA2A713C2F8CEE09E25280
2021-06-11 20:00:00, 35° 46.21620 ', 14° 15.72276 ', 2021, 162, 20, 0, 2021, 162, 20, 0, 21.2, 8, 16.04, 28, 3, 45, -33.5, 5545402C85545402CA15B13BD68EED08E25280
2021-06-11 19:30:00, 35° 45.54540 ', 14° 14.80428 ', 2021, 162, 19, 30, 2021, 162, 19, 30, 21.1, 9, 16.12, 22, 3, 47, -33.5, 554537AC7554537ACA05713B7D8BEF09E45280
2021-06-11 19:00:00, 35° 45.80340 ', 14° 15.01584 ', 2021, 162, 19, 0, 2021, 162, 19, 0, 21.3, 9, 16.12, 20, 3, 46, -33.5, 5545302C95545302CA0BB13B920AEE09E45280
2021-06-11 18:30:00, 35° 46.03560 ', 14° 15.13452 ', 2021, 162, 18, 30, 2021, 162, 18, 30, 21.6, 12, 16.12, 22, 3, 48, -33.5, 554527ACC554527ACA11513B9D8BF00CE45280
2021-06-11 18:00:00, 35° 46.26780 ', 14° 15.22224 ', 2021, 162, 18, 0, 2021, 162, 18, 0, 22.7, 7, 16.12, 22, 2, 48, -33.5, 5545202D75545202CA16F13BA60BB007E45280
2021-06-11 17:30:00, 35° 46.50000 ', 14° 15.27900 ', 2021, 162, 17, 30, 2021, 162, 17, 30, 24.4, 7, 16.12, 46, 3, 47, -33.5, 554517AE8554517ACA1C913BAB97EF07E45280
2021-06-11 17:00:00, 35° 46.74252 ', 14° 15.31512 ', 2021, 162, 17, 0, 2021, 162, 17, 0, 26.0, 14, 16.12, 22, 3, 46, -33.5, 5545102F85545102CA22713BAF0BEE0EE45280
2021-06-11 16:30:00, 35° 46.99020 ', 14° 15.33060 ', 2021, 162, 16, 30, 2021, 162, 16, 30, 27.2, 7, 16.04, 22, 3, 46, -33.7, 554507B04554507ACA28713BB08BEE07E25180
2021-06-11 16:27:00, 35° 47.02632 ', 14° 15.33576 ', 2021, 162, 16, 27, 2021, 162, 16, 27, 27.3, 0, 15.80, 34, 3, 48, -33.7, 554506F05554506ECA29513BB111F000DC5180
2021-06-11 16:17:00, 35° 47.11404 ', 14° 15.32028 ', 2021, 162, 16, 17, 2021, 162, 16, 17, 27.1, 0, 15.80, 36, 3, 47, -33.6, 5545047035545046CA2B713BAF92EF00DC5200
2021-06-11 16:00:00, 35° 47.27400 ', 14° 15.31512 ', 2021, 162, 16, 0, 2021, 162, 16, 0, 27.5, 7, 16.04, 22, 3, 48, -33.6, 5545003075545002CA2F513BAF0BF007E25200
2021-06-11 15:58:00, 35° 47.28948 ', 14° 15.30480 ', 2021, 162, 15, 58, 2021, 162, 15, 58, 27.4, 0, 15.88, 38, 3, 46, -33.7, 5544FEB065544FEACA2FB13BAE13EE00DE5180
2021-06-11 15:56:00, 35° 47.30496 ', 14° 15.30480 ', 2021, 162, 15, 56, 2021, 162, 15, 56, 27.5, 0, 15.96, 36, 3, 45, -33.7, 5544FE3075544FE2CA30113BAE12ED00E05180
2021-06-11 15:51:00, 35° 47.35140 ', 14° 15.28932 ', 2021, 162, 15, 51, 2021, 162, 15, 51, 27.4, 0, 15.88, 36, 3, 47, -33.7, 5544FCF065544FCECA31313BAC92EF00DE5180
2021-06-11 15:42:00, 35° 47.42364 ', 14° 15.26352 ', 2021, 162, 15, 42, 2021, 162, 15, 42, 27.3, 0, 15.88, 38, 3, 46, -33.7, 5544FAB055544FAACA32F13BAA13EE00DE5180
2021-06-11 15:38:00, 35° 47.45460 ', 14° 15.23772 ', 2021, 162, 15, 38, 2021, 162, 15, 38, 27.2, 0, 15.88, 30, 3, 46, -33.6, 5544F9B045544F9ACA33B13BA78FEE00DE5200
2021-06-11 14:45:00, 35° 47.87256 ', 14° 15.02616 ', 2021, 162, 14, 45, 2021, 162, 14, 45, 28.1, 0, 15.88, 32, 3, 45, -33.6, 5544EB70D5544EB6CA3DD13B9310ED00DE5200
2021-06-11 14:32:00, 35° 47.83644 ', 14° 15.20676 ', 2021, 162, 14, 32, 2021, 162, 14, 32, 27.4, 0, 15.96, 34, 3, 45, -33.6, 5544E83065544E82CA3CF13BA491ED00E05200
2021-06-11 14:31:00, 35° 47.79516 ', 14° 15.31512 ', 2021, 162, 14, 31, 2021, 162, 14, 31, 27.5, 0, 15.88, 32, 3, 45, -33.6, 5544E7F075544E7ECA3BF13BAF10ED00DE5200
