Data Date (UTC), LATITUDE, LONGITUDE, YEAR, DAY, HOUR, MIN, GPS_YEAR, GPS_DAY, GPS_HOUR, GPS_MIN, SST, SBDTIME, VBAT, TTFF, FOM, MAXDB, AT, Report Body
2021-06-29 15:00:00, 36° 0.52488 ', 14° 19.77852 ', 2021, 180, 15, 0, 2021, 180, 15, 0, 26.8, 7, 15.00, 30, 3, 45, -33.5, 5568F03005568F02CB70513D5F8FED07C85280
2021-06-29 14:00:00, 36° 0.52488 ', 14° 19.77852 ', 2021, 180, 14, 0, 2021, 180, 14, 0, 26.9, 11, 15.00, 42, 3, 46, -33.6, 5568E03015568E02CB70513D5F95EE0BC85200
2021-06-29 13:00:00, 36° 0.53004 ', 14° 19.77336 ', 2021, 180, 13, 0, 2021, 180, 13, 0, 26.9, 1, 15.00, 24, 3, 47, -33.5, 5568D03015568D02CB70713D5F0CEF01C85280
2021-06-29 12:00:00, 36° 0.53004 ', 14° 19.77336 ', 2021, 180, 12, 0, 2021, 180, 12, 0, 26.7, 7, 15.00, 28, 3, 47, -33.5, 5568C02FF5568C02CB70713D5F0EEF07C85280
2021-06-29 11:00:00, 36° 0.53004 ', 14° 19.77852 ', 2021, 180, 11, 0, 2021, 180, 11, 0, 26.7, 22, 15.00, 40, 3, 46, -33.5, 5568B02FF5568B02CB70713D5F94EE16C85280
2021-06-29 10:00:00, 36° 0.53520 ', 14° 19.77336 ', 2021, 180, 10, 0, 2021, 180, 10, 0, 26.4, 9, 15.00, 26, 3, 46, -33.5, 5568A02FC5568A02CB70913D5F0DEE09C85280
2021-06-29 09:00:00, 36° 0.53520 ', 14° 19.76820 ', 2021, 180, 9, 0, 2021, 180, 9, 0, 26.2, 9, 15.00, 34, 3, 46, -33.5, 5568902FA5568902CB70913D5E91EE09C85280
2021-06-29 08:00:00, 36° 0.53520 ', 14° 19.77336 ', 2021, 180, 8, 0, 2021, 180, 8, 0, 26.1, 8, 15.00, 40, 3, 46, -33.5, 5568802F95568802CB70913D5F14EE08C85280
2021-06-29 07:00:00, 36° 0.56100 ', 14° 19.79400 ', 2021, 180, 7, 0, 2021, 179, 13, 1, 26.0, 10, 15.00, 254, 3, 17, -33.5, 5568702F85566D06CB71313D617FD10AC85280
2021-06-29 06:00:00, 36° 0.56100 ', 14° 19.79400 ', 2021, 180, 6, 0, 2021, 179, 13, 1, 26.1, 1, 15.00, 254, 3, 0, -33.5, 5568602F95566D06CB71313D617FC001C85280
2021-06-29 05:00:00, 36° 0.56100 ', 14° 19.79400 ', 2021, 180, 5, 0, 2021, 179, 13, 1, 26.1, 8, 15.00, 254, 3, 0, -33.5, 5568502F95566D06CB71313D617FC008C85280
2021-06-29 04:00:00, 36° 0.56100 ', 14° 19.79400 ', 2021, 180, 4, 0, 2021, 179, 13, 1, 26.2, 8, 15.00, 254, 3, 0, -33.5, 5568402FA5566D06CB71313D617FC008C85280
2021-06-29 03:00:00, 36° 0.56100 ', 14° 19.79400 ', 2021, 180, 3, 0, 2021, 179, 13, 1, 26.2, 8, 15.00, 254, 3, 0, -33.5, 5568302FA5566D06CB71313D617FC008C85280
2021-06-29 02:00:00, 36° 0.56100 ', 14° 19.79400 ', 2021, 180, 2, 0, 2021, 179, 13, 1, 26.4, 7, 15.00, 254, 3, 0, -33.5, 5568202FC5566D06CB71313D617FC007C85280
2021-06-29 01:00:00, 36° 0.56100 ', 14° 19.79400 ', 2021, 180, 1, 0, 2021, 179, 13, 1, 26.2, 6, 15.00, 254, 3, 0, -33.5, 5568102FA5566D06CB71313D617FC006C85280
2021-06-29 00:00:00, 36° 0.56100 ', 14° 19.79400 ', 2021, 180, 0, 0, 2021, 179, 13, 1, 25.8, 7, 15.00, 254, 3, 0, -33.5, 5568002F65566D06CB71313D617FC007C85280
2021-06-28 23:00:00, 36° 0.56100 ', 14° 19.79400 ', 2021, 179, 23, 0, 2021, 179, 13, 1, 25.7, 6, 15.00, 254, 3, 0, -33.5, 5567702F55566D06CB71313D617FC006C85280
2021-06-28 22:00:00, 36° 0.56100 ', 14° 19.79400 ', 2021, 179, 22, 0, 2021, 179, 13, 1, 25.8, 7, 15.00, 254, 3, 25, -33.5, 5567602F65566D06CB71313D617FD907C85280
2021-06-28 21:00:00, 36° 0.56100 ', 14° 19.79400 ', 2021, 179, 21, 0, 2021, 179, 13, 1, 26.4, 4, 15.00, 254, 3, 0, -33.5, 5567502FC5566D06CB71313D617FC004C85280
2021-06-28 20:00:00, 36° 0.56100 ', 14° 19.79400 ', 2021, 179, 20, 0, 2021, 179, 13, 1, 26.6, 1, 15.00, 254, 3, 0, -33.5, 5567402FE5566D06CB71313D617FC001C85280
2021-06-28 19:00:00, 36° 0.56100 ', 14° 19.79400 ', 2021, 179, 19, 0, 2021, 179, 13, 1, 26.5, 11, 15.00, 254, 3, 46, -33.5, 5567302FD5566D06CB71313D617FEE0BC85280
2021-06-28 18:00:00, 36° 0.56100 ', 14° 19.79400 ', 2021, 179, 18, 0, 2021, 179, 13, 1, 26.3, 19, 15.00, 254, 3, 40, -33.5, 5567202FB5566D06CB71313D617FE813C85280
2021-06-28 17:00:00, 36° 0.56100 ', 14° 19.79400 ', 2021, 179, 17, 0, 2021, 179, 13, 1, 26.4, 1, 15.00, 254, 3, 36, -33.5, 5567102FC5566D06CB71313D617FE401C85280
2021-06-28 16:00:00, 36° 0.56100 ', 14° 19.79400 ', 2021, 179, 16, 0, 2021, 179, 13, 1, 26.5, 14, 15.00, 254, 3, 38, -33.5, 5567002FD5566D06CB71313D617FE60EC85280
2021-06-28 15:00:00, 36° 0.56100 ', 14° 19.79400 ', 2021, 179, 15, 0, 2021, 179, 13, 1, 26.8, 4, 15.00, 254, 3, 44, -33.5, 5566F03005566D06CB71313D617FEC04C85280
2021-06-28 14:00:00, 36° 0.56100 ', 14° 19.79400 ', 2021, 179, 14, 0, 2021, 179, 13, 1, 26.8, 17, 15.08, 254, 3, 47, -33.5, 5566E03005566D06CB71313D617FEF11CA5280
2021-06-28 13:00:00, 36° 0.56100 ', 14° 19.79400 ', 2021, 179, 13, 0, 2021, 179, 13, 1, 26.6, 1, 15.08, 72, 3, 45, -33.5, 5566D02FE5566D06CB71313D6124ED01CA5280
2021-06-28 12:00:00, 36° 0.55584 ', 14° 19.79916 ', 2021, 179, 12, 0, 2021, 179, 10, 1, 26.5, 7, 15.08, 254, 3, 45, -33.5, 5566C02FD5566A06CB71113D61FFED07CA5280
2021-06-28 11:00:00, 36° 0.55584 ', 14° 19.79916 ', 2021, 179, 11, 0, 2021, 179, 10, 1, 26.3, 6, 15.08, 254, 3, 45, -33.5, 5566B02FB5566A06CB71113D61FFED06CA5280
2021-06-28 10:00:00, 36° 0.55584 ', 14° 19.79916 ', 2021, 179, 10, 0, 2021, 179, 10, 1, 26.2, 7, 15.08, 92, 3, 48, -33.5, 5566A02FA5566A06CB71113D61AEF007CA5280
2021-06-28 09:00:00, 36° 0.54552 ', 14° 19.78368 ', 2021, 179, 9, 0, 2021, 179, 9, 0, 26.2, 1, 15.08, 40, 3, 46, -33.5, 5566902FA5566902CB70D13D6014EE01CA5280
2021-06-28 08:00:00, 36° 0.54552 ', 14° 19.78884 ', 2021, 179, 8, 0, 2021, 179, 7, 3, 26.0, 8, 15.08, 254, 3, 46, -33.5, 5566802F8556670ECB70D13D60FFEE08CA5280
2021-06-28 07:00:00, 36° 0.54552 ', 14° 19.78884 ', 2021, 179, 7, 0, 2021, 179, 7, 3, 25.6, 9, 15.08, 198, 3, 46, -33.5, 5566702F4556670ECB70D13D60E3EE09CA5280
2021-06-28 06:00:00, 36° 0.54036 ', 14° 19.79400 ', 2021, 179, 6, 0, 2021, 179, 3, 0, 25.2, 1, 15.08, 254, 3, 43, -33.5, 5566602F05566302CB70B13D617FEB01CA5280
2021-06-28 05:00:00, 36° 0.54036 ', 14° 19.79400 ', 2021, 179, 5, 0, 2021, 179, 3, 0, 25.2, 10, 15.08, 254, 3, 47, -33.5, 5566502F05566302CB70B13D617FEF0ACA5280
2021-06-28 04:00:00, 36° 0.54036 ', 14° 19.79400 ', 2021, 179, 4, 0, 2021, 179, 3, 0, 25.3, 9, 15.08, 254, 3, 45, -33.5, 5566402F15566302CB70B13D617FED09CA5280
2021-06-28 03:00:00, 36° 0.54036 ', 14° 19.79400 ', 2021, 179, 3, 0, 2021, 179, 3, 0, 25.3, 9, 15.08, 30, 3, 45, -33.5, 5566302F15566302CB70B13D610FED09CA5280
2021-06-28 02:00:00, 36° 0.54036 ', 14° 19.79400 ', 2021, 179, 2, 0, 2021, 179, 0, 1, 25.4, 4, 15.08, 254, 3, 45, -33.5, 5566202F25566006CB70B13D617FED04CA5280
2021-06-28 01:00:00, 36° 0.54036 ', 14° 19.79400 ', 2021, 179, 1, 0, 2021, 179, 0, 1, 25.4, 9, 15.08, 254, 3, 45, -33.5, 5566102F25566006CB70B13D617FED09CA5280
2021-06-28 00:00:00, 36° 0.54036 ', 14° 19.79400 ', 2021, 179, 0, 0, 2021, 179, 0, 1, 25.5, 8, 15.08, 72, 3, 47, -33.5, 5566002F35566006CB70B13D6124EF08CA5280
2021-06-27 23:00:00, 36° 0.54552 ', 14° 19.79400 ', 2021, 178, 23, 0, 2021, 178, 22, 1, 25.6, 1, 15.08, 254, 3, 46, -33.5, 5565702F45565606CB70D13D617FEE01CA5280
2021-06-27 22:00:00, 36° 0.54552 ', 14° 19.79400 ', 2021, 178, 22, 0, 2021, 178, 22, 1, 25.6, 7, 15.08, 52, 3, 44, -33.5, 5565602F45565606CB70D13D611AEC07CA5280
2021-06-27 21:00:00, 36° 0.54552 ', 14° 19.79916 ', 2021, 178, 21, 0, 2021, 178, 19, 2, 25.7, 14, 15.08, 254, 3, 48, -33.5, 5565502F5556530ACB70D13D61FFF00ECA5280
2021-06-27 20:00:00, 36° 0.54552 ', 14° 19.79916 ', 2021, 178, 20, 0, 2021, 178, 19, 2, 25.8, 7, 15.08, 254, 3, 46, -33.5, 5565402F6556530ACB70D13D61FFEE07CA5280
2021-06-27 19:00:00, 36° 0.54552 ', 14° 19.79916 ', 2021, 178, 19, 0, 2021, 178, 19, 2, 26.0, 8, 15.08, 168, 3, 47, -33.5, 5565302F8556530ACB70D13D61D4EF08CA5280
2021-06-27 18:00:00, 36° 0.54552 ', 14° 19.78884 ', 2021, 178, 18, 0, 2021, 178, 17, 0, 26.0, 9, 15.08, 254, 3, 47, -33.5, 5565202F85565102CB70D13D60FFEF09CA5280
2021-06-27 17:00:00, 36° 0.54552 ', 14° 19.78884 ', 2021, 178, 17, 0, 2021, 178, 17, 0, 26.2, 12, 15.08, 36, 3, 44, -33.5, 5565102FA5565102CB70D13D6092EC0CCA5280
2021-06-27 16:00:00, 36° 0.54552 ', 14° 19.79400 ', 2021, 178, 16, 0, 2021, 178, 16, 2, 26.2, 1, 15.08, 122, 3, 45, -33.5, 5565002FA556500ACB70D13D613DED01CA5280
2021-06-27 15:00:00, 36° 0.54552 ', 14° 19.79400 ', 2021, 178, 15, 0, 2021, 178, 15, 0, 26.3, 8, 15.08, 30, 3, 45, -33.5, 5564F02FB5564F02CB70D13D610FED08CA5280
2021-06-27 14:00:00, 36° 0.54552 ', 14° 19.79916 ', 2021, 178, 14, 0, 2021, 178, 14, 1, 26.1, 11, 15.08, 52, 3, 50, -33.5, 5564E02F95564E06CB70D13D619AF20BCA5280
2021-06-27 13:00:00, 36° 0.54552 ', 14° 19.79400 ', 2021, 178, 13, 0, 2021, 178, 13, 1, 26.0, 4, 15.08, 70, 3, 44, -33.5, 5564D02F85564D06CB70D13D6123EC04CA5280
2021-06-27 12:00:00, 36° 0.54552 ', 14° 19.80432 ', 2021, 178, 12, 0, 2021, 178, 11, 2, 25.9, 12, 15.08, 254, 3, 43, -33.5, 5564C02F75564B0ACB70D13D627FEB0CCA5280
2021-06-27 11:00:00, 36° 0.54552 ', 14° 19.80432 ', 2021, 178, 11, 0, 2021, 178, 11, 2, 25.6, 1, 15.08, 158, 3, 48, -33.5, 5564B02F45564B0ACB70D13D624FF001CA5280
2021-06-27 10:00:00, 36° 0.54552 ', 14° 19.81464 ', 2021, 178, 10, 0, 2021, 178, 10, 1, 25.4, 8, 15.08, 82, 3, 47, -33.5, 5564A02F25564A06CB70D13D6329EF08CA5280
2021-06-27 09:00:00, 36° 0.54036 ', 14° 19.78884 ', 2021, 178, 9, 0, 2021, 178, 9, 1, 25.2, 4, 15.08, 66, 3, 45, -33.4, 5564902F05564906CB70B13D60A1ED04CA5300
2021-06-27 08:00:00, 36° 0.54036 ', 14° 19.78884 ', 2021, 178, 8, 0, 2021, 178, 3, 30, 25.2, 10, 15.08, 254, 3, 46, -33.4, 5564802F0556437ACB70B13D60FFEE0ACA5300
2021-06-27 07:00:00, 36° 0.54036 ', 14° 19.78884 ', 2021, 178, 7, 0, 2021, 178, 3, 30, 25.2, 1, 15.08, 254, 3, 47, -33.5, 5564702F0556437ACB70B13D60FFEF01CA5280
2021-06-27 06:30:00, 36° 0.54036 ', 14° 19.78884 ', 2021, 178, 6, 30, 2021, 178, 3, 30, 25.2, 11, 15.08, 254, 3, 46, -33.5, 556467AF0556437ACB70B13D60FFEE0BCA5280
2021-06-27 06:00:00, 36° 0.54036 ', 14° 19.78884 ', 2021, 178, 6, 0, 2021, 178, 3, 30, 25.2, 9, 15.08, 254, 3, 46, -33.5, 5564602F0556437ACB70B13D60FFEE09CA5280
2021-06-27 05:30:00, 36° 0.54036 ', 14° 19.78884 ', 2021, 178, 5, 30, 2021, 178, 3, 30, 25.2, 8, 15.08, 254, 3, 47, -33.5, 556457AF0556437ACB70B13D60FFEF08CA5280
2021-06-27 05:00:00, 36° 0.54036 ', 14° 19.78884 ', 2021, 178, 5, 0, 2021, 178, 3, 30, 25.2, 7, 15.08, 254, 3, 46, -33.5, 5564502F0556437ACB70B13D60FFEE07CA5280
2021-06-27 04:30:00, 36° 0.54036 ', 14° 19.78884 ', 2021, 178, 4, 30, 2021, 178, 3, 30, 25.2, 1, 15.08, 254, 3, 46, -33.4, 556447AF0556437ACB70B13D60FFEE01CA5300
2021-06-27 04:00:00, 36° 0.54036 ', 14° 19.78884 ', 2021, 178, 4, 0, 2021, 178, 3, 30, 25.2, 7, 15.08, 254, 3, 47, -33.5, 5564402F0556437ACB70B13D60FFEF07CA5280
2021-06-27 03:30:00, 36° 0.54036 ', 14° 19.78884 ', 2021, 178, 3, 30, 2021, 178, 3, 30, 25.3, 1, 15.08, 34, 3, 47, -33.5, 556437AF1556437ACB70B13D6091EF01CA5280
2021-06-27 03:00:00, 36° 0.54036 ', 14° 19.79400 ', 2021, 178, 3, 0, 2021, 178, 3, 0, 25.3, 9, 15.08, 28, 3, 48, -33.5, 5564302F15564302CB70B13D610EF009CA5280
2021-06-27 02:30:00, 36° 0.54036 ', 14° 19.79400 ', 2021, 178, 2, 30, 2021, 178, 2, 32, 25.3, 10, 15.08, 114, 3, 46, -33.5, 556427AF15564282CB70B13D6139EE0ACA5280
2021-06-27 02:00:00, 36° 0.54036 ', 14° 19.77336 ', 2021, 178, 2, 0, 2021, 178, 2, 3, 25.3, 7, 15.16, 176, 3, 47, -33.5, 5564202F1556420ECB70B13D5F58EF07CC5280
2021-06-27 01:30:00, 36° 0.54552 ', 14° 19.79400 ', 2021, 178, 1, 30, 2021, 178, 1, 30, 25.4, 25, 15.16, 42, 3, 47, -33.5, 556417AF2556417ACB70D13D6115EF19CC5280
2021-06-27 01:00:00, 36° 0.54552 ', 14° 19.79916 ', 2021, 178, 1, 0, 2021, 178, 1, 0, 25.4, 10, 15.16, 44, 3, 47, -33.5, 5564102F25564102CB70D13D6196EF0ACC5280
2021-06-27 00:30:00, 36° 0.54036 ', 14° 19.79916 ', 2021, 178, 0, 30, 2021, 178, 0, 30, 25.4, 10, 15.16, 50, 3, 48, -33.5, 556407AF2556407ACB70B13D6199F00ACC5280
2021-06-27 00:00:00, 36° 0.54552 ', 14° 19.79400 ', 2021, 178, 0, 0, 2021, 178, 0, 1, 25.5, 6, 15.16, 60, 3, 49, -33.5, 5564002F35564006CB70D13D611EF106CC5280
2021-06-26 23:30:00, 36° 0.54552 ', 14° 19.79400 ', 2021, 177, 23, 30, 2021, 177, 22, 31, 25.5, 9, 15.16, 254, 3, 46, -33.5, 556377AF3556367ECB70D13D617FEE09CC5280
2021-06-26 23:00:00, 36° 0.54552 ', 14° 19.79400 ', 2021, 177, 23, 0, 2021, 177, 22, 31, 25.6, 6, 15.16, 254, 3, 47, -33.5, 5563702F4556367ECB70D13D617FEF06CC5280
2021-06-26 22:30:00, 36° 0.54552 ', 14° 19.79400 ', 2021, 177, 22, 30, 2021, 177, 22, 31, 25.6, 15, 15.16, 80, 3, 47, -33.5, 556367AF4556367ECB70D13D6128EF0FCC5280
2021-06-26 22:00:00, 36° 0.54036 ', 14° 19.80432 ', 2021, 177, 22, 0, 2021, 177, 22, 1, 25.7, 1, 15.16, 54, 3, 46, -33.5, 5563602F55563606CB70B13D621BEE01CC5280
2021-06-26 21:30:00, 36° 0.54036 ', 14° 19.78884 ', 2021, 177, 21, 30, 2021, 177, 21, 30, 25.8, 6, 15.16, 34, 3, 47, -34.2, 556357AF6556357ACB70B13D6091EF06CC4F00
2021-06-26 21:00:00, 36° 0.54552 ', 14° 19.78884 ', 2021, 177, 21, 0, 2021, 177, 19, 31, 25.8, 7, 15.16, 254, 3, 46, -33.5, 5563502F6556337ECB70D13D60FFEE07CC5280
2021-06-26 20:30:00, 36° 0.54552 ', 14° 19.78884 ', 2021, 177, 20, 30, 2021, 177, 19, 31, 25.9, 1, 15.16, 254, 3, 45, -33.5, 556347AF7556337ECB70D13D60FFED01CC5280
2021-06-26 20:00:00, 36° 0.54552 ', 14° 19.78884 ', 2021, 177, 20, 0, 2021, 177, 19, 31, 25.9, 7, 15.16, 254, 3, 47, -33.5, 5563402F7556337ECB70D13D60FFEF07CC5280
2021-06-26 19:30:00, 36° 0.54552 ', 14° 19.78884 ', 2021, 177, 19, 30, 2021, 177, 19, 31, 25.9, 10, 15.16, 54, 3, 47, -33.5, 556337AF7556337ECB70D13D609BEF0ACC5280
2021-06-26 19:00:00, 36° 0.54552 ', 14° 19.77852 ', 2021, 177, 19, 0, 2021, 177, 19, 1, 26.0, 13, 15.16, 84, 3, 49, -33.5, 5563302F85563306CB70D13D5FAAF10DCC5280
2021-06-26 18:30:00, 36° 0.54552 ', 14° 19.78884 ', 2021, 177, 18, 30, 2021, 177, 18, 30, 26.0, 1, 15.16, 46, 3, 45, -33.5, 556327AF8556327ACB70D13D6097ED01CC5280
2021-06-26 18:00:00, 36° 0.54552 ', 14° 19.78884 ', 2021, 177, 18, 0, 2021, 177, 17, 31, 26.1, 1, 15.16, 254, 3, 46, -33.5, 5563202F9556317ECB70D13D60FFEE01CC5280
2021-06-26 17:30:00, 36° 0.54552 ', 14° 19.78884 ', 2021, 177, 17, 30, 2021, 177, 17, 31, 26.1, 8, 15.16, 66, 3, 46, -33.5, 556317AF9556317ECB70D13D60A1EE08CC5280
