Data Date (UTC), LATITUDE, LONGITUDE, YEAR, DAY, HOUR, MIN, GPS_YEAR, GPS_DAY, GPS_HOUR, GPS_MIN, SST, SBDTIME, VBAT, TTFF, FOM, MAXDB, AT, Report Body
2021-06-28 02:30:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 2, 30, 2021, 179, 2, 30, 25.9, 16, 14.84, 32, 3, 45, -34.7, 556627AF7556627ACA9D71429F90ED10C44C80
2021-06-28 02:20:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 2, 20, 2021, 179, 2, 21, 25.9, 17, 14.84, 62, 3, 49, -34.7, 5566252F75566256CA9D71429F9FF111C44C80
2021-06-28 02:10:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 2, 10, 2021, 179, 2, 0, 26.0, 13, 14.84, 254, 3, 50, -34.6, 556622AF85566202CA9D71429FFFF20DC44D00
2021-06-28 02:00:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 2, 0, 2021, 179, 2, 0, 26.0, 1, 14.84, 28, 3, 47, -34.7, 5566202F85566202CA9D71429F8EEF01C44C80
2021-06-28 01:50:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 1, 50, 2021, 179, 1, 40, 26.1, 18, 14.84, 254, 3, 45, -34.7, 55661CAF955661A2CA9D71429FFFED12C44C80
2021-06-28 01:40:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 1, 40, 2021, 179, 1, 40, 26.1, 9, 14.84, 44, 3, 45, -34.7, 55661A2F955661A2CA9D71429F96ED09C44C80
2021-06-28 01:30:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 1, 30, 2021, 179, 1, 30, 26.0, 10, 14.84, 30, 3, 43, -34.6, 556617AF8556617ACA9D71429F8FEB0AC44D00
2021-06-28 01:20:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 1, 20, 2021, 179, 1, 20, 26.0, 22, 14.84, 32, 3, 42, -34.6, 5566152F85566152CA9D71429F90EA16C44D00
2021-06-28 01:10:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 1, 10, 2021, 179, 1, 11, 26.1, 9, 14.84, 56, 3, 42, -34.6, 556612AF9556612ECA9D71429F9CEA09C44D00
2021-06-28 01:00:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 179, 1, 0, 2021, 179, 1, 0, 26.2, 1, 14.84, 50, 3, 44, -34.7, 5566102FA5566102CA9D71429F99EC01C44C80
2021-06-28 00:50:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 179, 0, 50, 2021, 179, 0, 21, 26.2, 8, 14.84, 254, 3, 42, -34.7, 55660CAFA5566056CA9D51429FFFEA08C44C80
2021-06-28 00:40:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 179, 0, 40, 2021, 179, 0, 21, 26.3, 7, 14.84, 254, 3, 43, -34.7, 55660A2FB5566056CA9D51429FFFEB07C44C80
2021-06-28 00:30:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 179, 0, 30, 2021, 179, 0, 21, 26.4, 9, 14.84, 254, 3, 43, -34.7, 556607AFC5566056CA9D51429FFFEB09C44C80
2021-06-28 00:20:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 179, 0, 20, 2021, 179, 0, 21, 26.5, 7, 14.84, 102, 3, 46, -34.7, 5566052FD5566056CA9D51429FB3EE07C44C80
2021-06-28 00:10:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 179, 0, 10, 2021, 179, 0, 11, 26.5, 8, 14.84, 78, 3, 43, -34.7, 556602AFD556602ECA9D51429FA7EB08C44C80
2021-06-28 00:00:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 179, 0, 0, 2021, 179, 0, 1, 26.6, 10, 14.84, 56, 3, 47, -34.7, 5566002FE5566006CA9D51429F9CEF0AC44C80
2021-06-27 23:50:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 178, 23, 50, 2021, 178, 23, 51, 26.7, 1, 14.84, 54, 3, 47, -34.6, 55657CAFF55657CECA9D51429F9BEF01C44D00
2021-06-27 23:40:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 178, 23, 40, 2021, 178, 23, 41, 26.8, 10, 14.84, 64, 3, 49, -34.7, 55657A30055657A6CA9D51429FA0F10AC44C80
2021-06-27 23:30:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 23, 30, 2021, 178, 23, 1, 26.9, 1, 14.84, 254, 3, 46, -34.7, 556577B015565706CA9D71429FFFEE01C44C80
2021-06-27 23:20:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 23, 20, 2021, 178, 23, 1, 27.0, 7, 14.84, 254, 3, 46, -34.7, 5565753025565706CA9D71429FFFEE07C44C80
2021-06-27 23:10:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 23, 10, 2021, 178, 23, 1, 27.0, 7, 14.84, 254, 3, 48, -34.6, 556572B025565706CA9D71429FFFF007C44D00
2021-06-27 23:00:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 23, 0, 2021, 178, 23, 1, 27.1, 9, 14.84, 54, 3, 40, -34.6, 5565703035565706CA9D71429F9BE809C44D00
2021-06-27 22:50:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 178, 22, 50, 2021, 178, 22, 53, 27.1, 6, 14.84, 198, 3, 38, -34.6, 55656CB0355656D6CA9D51429FE3E606C44D00
2021-06-27 22:40:00, 35° 51.81480 ', 14° 33.64344 ', 2021, 178, 22, 40, 2021, 178, 22, 42, 27.1, 8, 14.84, 116, 3, 41, -34.6, 55656A30355656AACA9D51429F3AE908C44D00
2021-06-27 22:30:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 22, 30, 2021, 178, 22, 30, 27.1, 1, 14.84, 30, 3, 45, -34.6, 556567B03556567ACA9D71429F8FED01C44D00
2021-06-27 22:24:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 178, 22, 24, 2021, 178, 22, 24, 27.0, 0, 14.60, 56, 3, 47, -34.2, 5565663025565662CA9D51429F9CEF00BE4F00
2021-06-27 07:20:00, 35° 51.80964 ', 14° 33.64860 ', 2021, 178, 7, 20, 2021, 178, 7, 20, 36.0, 9, 14.68, 32, 3, 46, -34.7, 55647535C5564752CA9D31429F90EE09C04C80
2021-06-27 07:10:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 178, 7, 10, 2021, 178, 7, 10, 35.3, 8, 14.68, 28, 3, 46, -34.7, 556472B55556472ACA9D51429F8EEE08C04C80
2021-06-27 07:00:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 178, 7, 0, 2021, 178, 7, 0, 32.5, 12, 14.68, 42, 3, 46, -34.7, 5564703395564702CA9D71429F95EE0CC04C80
2021-06-27 06:50:00, 35° 51.80964 ', 14° 33.64860 ', 2021, 178, 6, 50, 2021, 178, 6, 50, 29.9, 1, 14.68, 28, 3, 47, -34.7, 55646CB1F55646CACA9D31429F8EEF01C04C80
2021-06-27 06:40:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 178, 6, 40, 2021, 178, 6, 40, 29.2, 7, 14.68, 30, 3, 46, -34.7, 55646A31855646A2CA9D51429F8FEE07C04C80
2021-06-27 06:33:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 178, 6, 33, 2021, 178, 6, 33, 28.9, 1, 14.52, 48, 3, 48, -34.3, 5564687155564686CA9D51429F98F001BC4E80
2021-06-25 16:33:00, 35° 51.81480 ', 14° 33.64860 ', 2021, 176, 16, 33, 2021, 176, 16, 33, 32.7, 0, 15.08, 38, 3, 45, -34.6, 55610873B5561086CA9D51429F93ED00CA4D00
2021-06-25 16:24:00, 35° 51.81480 ', 14° 33.64344 ', 2021, 176, 16, 24, 2021, 176, 16, 24, 32.9, 0, 15.08, 36, 3, 45, -34.6, 55610633D5561062CA9D51429F12ED00CA4D00
2021-06-25 16:20:00, 35° 51.81996 ', 14° 33.64860 ', 2021, 176, 16, 20, 2021, 176, 16, 20, 33.0, 11, 15.32, 30, 3, 45, -34.6, 55610533E5561052CA9D71429F8FED0BD04D00
2021-06-25 16:14:00, 35° 51.81480 ', 14° 33.64344 ', 2021, 176, 16, 14, 2021, 176, 16, 14, 33.2, 0, 15.08, 40, 3, 45, -34.2, 556103B40556103ACA9D51429F14ED00CA4F00
2021-06-25 11:50:00, 35° 51.86640 ', 14° 34.44324 ', 2021, 176, 11, 50, 2021, 176, 11, 50, 36.0, 11, 15.32, 24, 3, 47, -34.6, 5560BCB5C5560BCACA9E9142EC8CEF0BD04D00
2021-06-25 11:40:00, 35° 51.03564 ', 14° 34.64964 ', 2021, 176, 11, 40, 2021, 176, 11, 41, 34.9, 10, 15.32, 40, 2, 45, -34.6, 5560BA3515560BA6CA8A71430094AD0AD04D00
2021-06-25 11:30:00, 35° 49.96236 ', 14° 34.21620 ', 2021, 176, 11, 30, 2021, 176, 11, 30, 35.9, 7, 15.32, 24, 3, 45, -34.5, 5560B7B5B5560B7ACA707142D68CED07D04D80
2021-06-25 11:27:00, 35° 49.63212 ', 14° 34.04076 ', 2021, 176, 11, 27, 2021, 176, 11, 27, 36.0, 0, 15.08, 38, 3, 47, -34.2, 5560B6F5C5560B6ECA687142C593EF00CA4F00
2021-06-25 10:02:00, 35° 47.35140 ', 14° 30.28944 ', 2021, 176, 10, 2, 2021, 176, 10, 2, 35.3, 0, 15.08, 36, 3, 43, -34.9, 5560A0B555560A0ACA3131415A12EB00CA4B80
2021-06-25 10:00:00, 35° 47.27916 ', 14° 30.04692 ', 2021, 176, 10, 0, 2021, 176, 10, 0, 35.1, 10, 15.32, 24, 3, 45, -34.8, 5560A03535560A02CA2F7141428CED0AD04C00
2021-06-25 09:56:00, 35° 47.08308 ', 14° 29.50512 ', 2021, 176, 9, 56, 2021, 176, 9, 56, 34.5, 0, 15.00, 20, 3, 42, -34.9, 55609E34D55609E2CA2AB1410E0AEA00C84B80
2021-06-25 09:50:00, 35° 46.90248 ', 14° 28.80852 ', 2021, 176, 9, 50, 2021, 176, 9, 50, 33.4, 7, 15.32, 24, 2, 45, -34.9, 55609CB4255609CACA265140CA8CAD07D04B80
2021-06-25 09:40:00, 35° 46.70124 ', 14° 27.78168 ', 2021, 176, 9, 40, 2021, 176, 9, 40, 32.4, 9, 15.32, 24, 2, 45, -34.9, 55609A33855609A2CA217140670CAD09D04B80
2021-06-25 09:30:00, 35° 46.50000 ', 14° 26.53812 ', 2021, 176, 9, 30, 2021, 176, 9, 30, 31.1, 9, 15.32, 28, 3, 45, -34.9, 556097B2B556097ACA1C913FEE8EED09D04B80
2021-06-25 09:20:00, 35° 46.25232 ', 14° 25.06752 ', 2021, 176, 9, 20, 2021, 176, 9, 20, 29.7, 10, 15.32, 24, 3, 45, -34.9, 55609531D5560952CA16913F600CED0AD04B80
2021-06-25 09:10:00, 35° 46.07172 ', 14° 23.61756 ', 2021, 176, 9, 10, 2021, 176, 9, 10, 30.0, 10, 15.32, 22, 3, 45, -34.9, 556092B20556092ACA12313ED38BED0AD04B80
2021-06-25 09:00:00, 35° 45.57636 ', 14° 22.35336 ', 2021, 176, 9, 0, 2021, 176, 9, 0, 29.0, 7, 15.32, 24, 3, 44, -34.9, 5560903165560902CA06313E590CEC07D04B80
2021-06-25 08:50:00, 35° 45.32868 ', 14° 20.94468 ', 2021, 176, 8, 50, 2021, 176, 8, 50, 28.2, 7, 15.32, 24, 3, 45, -34.9, 55608CB0E55608CACA00313DD08CED07D04B80
2021-06-25 08:40:00, 35° 45.10164 ', 14° 19.64952 ', 2021, 176, 8, 40, 2021, 176, 8, 40, 27.5, 10, 15.32, 46, 3, 42, -34.9, 55608A30755608A2C9FAB13D5317EA0AD04B80
2021-06-25 08:30:00, 35° 44.92620 ', 14° 18.28212 ', 2021, 176, 8, 30, 2021, 176, 8, 30, 27.3, 8, 15.32, 30, 2, 45, -34.9, 556087B05556087AC9F6713CCE8FAD08D04B80
2021-06-25 08:20:00, 35° 44.82300 ', 14° 16.92504 ', 2021, 176, 8, 20, 2021, 176, 8, 20, 27.4, 9, 15.32, 30, 2, 46, -34.9, 5560853065560852C9F3F13C4B0FAE09D04B80
2021-06-25 08:10:00, 35° 44.65788 ', 14° 15.64536 ', 2021, 176, 8, 10, 2021, 176, 8, 10, 27.5, 9, 15.32, 28, 2, 45, -34.9, 556082B07556082AC9EFF13BCF0EAD09D04B80
2021-06-25 08:00:00, 35° 44.42568 ', 14° 14.31408 ', 2021, 176, 8, 0, 2021, 176, 8, 0, 28.2, 9, 15.32, 24, 3, 46, -34.9, 55608030E5560802C9EA513B4E0CEE09D04B80
2021-06-25 07:50:00, 35° 43.99224 ', 14° 13.11696 ', 2021, 176, 7, 50, 2021, 176, 7, 50, 28.5, 7, 15.32, 24, 2, 46, -34.9, 55607CB1155607CAC9DFD13ADA0CAE07D04B80
2021-06-25 07:40:00, 35° 43.44528 ', 14° 12.01272 ', 2021, 176, 7, 40, 2021, 176, 7, 40, 28.5, 7, 15.32, 24, 2, 47, -34.9, 55607A31155607A2C9D2913A6F0CAF07D04B80
2021-06-25 07:30:00, 35° 42.90864 ', 14° 10.89816 ', 2021, 176, 7, 30, 2021, 176, 7, 30, 28.3, 7, 15.32, 30, 2, 46, -34.9, 556077B0F556077AC9C5913A030FAE07D04B80
2021-06-25 07:20:00, 35° 42.25332 ', 14° 9.86100 ', 2021, 176, 7, 20, 2021, 176, 7, 20, 27.6, 13, 15.32, 24, 2, 46, -34.9, 5560753085560752C9B5B1399E8CAE0DD04B80
2021-06-25 07:10:00, 35° 41.92308 ', 14° 8.62260 ', 2021, 176, 7, 10, 2021, 176, 7, 10, 27.8, 7, 15.32, 30, 2, 46, -34.9, 556072B0A556072AC9ADB139268FAE07D04B80
2021-06-25 07:00:00, 35° 41.61348 ', 14° 7.35324 ', 2021, 176, 7, 0, 2021, 176, 7, 0, 27.6, 7, 15.32, 30, 2, 46, -34.9, 5560703085560702C9A63138AB8FAE07D04B80
2021-06-25 06:50:00, 35° 41.40708 ', 14° 5.98584 ', 2021, 176, 6, 50, 2021, 176, 6, 50, 27.5, 10, 15.32, 24, 2, 47, -34.9, 55606CB0755606CAC9A13138270CAF0AD04B80
2021-06-25 06:40:00, 35° 41.31936 ', 14° 4.62360 ', 2021, 176, 6, 40, 2021, 176, 6, 40, 27.7, 7, 15.32, 24, 2, 47, -34.9, 55606A30955606A2C99F1137A30CAF07D04B80
2021-06-25 06:30:00, 35° 41.08200 ', 14° 3.60192 ', 2021, 176, 6, 30, 2021, 176, 6, 30, 27.6, 11, 15.32, 24, 2, 46, -34.9, 556067B08556067AC9995137400CAE0BD04B80
2021-06-25 06:20:00, 35° 41.06652 ', 14° 3.00336 ', 2021, 176, 6, 20, 2021, 176, 6, 20, 28.6, 7, 15.32, 28, 3, 46, -34.9, 5560653125560652C998F137060EEE07D04B80
2021-06-25 06:10:00, 35° 41.81472 ', 14° 2.03328 ', 2021, 176, 6, 10, 2021, 176, 6, 10, 26.9, 7, 15.32, 24, 3, 47, -34.9, 556062B01556062AC9AB1136A80CEF07D04B80
2021-06-25 06:00:00, 35° 42.28944 ', 14° 1.34184 ', 2021, 176, 6, 0, 2021, 176, 6, 0, 25.9, 7, 15.32, 24, 2, 46, -34.9, 5560602F75560602C9B69136650CAE07D04B80
2021-06-25 05:50:00, 35° 42.43908 ', 14° 1.05804 ', 2021, 176, 5, 50, 2021, 176, 5, 50, 26.0, 7, 15.32, 24, 2, 46, -34.9, 55605CAF855605CAC9BA3136498CAE07D04B80
2021-06-25 05:40:00, 35° 42.42360 ', 14° 1.04772 ', 2021, 176, 5, 40, 2021, 176, 5, 40, 25.9, 9, 15.32, 24, 2, 46, -34.9, 55605A2F755605A2C9B9D136488CAE09D04B80
2021-06-25 05:30:00, 35° 42.40296 ', 14° 1.04256 ', 2021, 176, 5, 30, 2021, 176, 5, 30, 25.9, 9, 15.32, 30, 2, 45, -34.9, 556057AF7556057AC9B95136480FAD09D04B80
2021-06-25 05:20:00, 35° 42.37716 ', 14° 1.04256 ', 2021, 176, 5, 20, 2021, 176, 5, 20, 25.9, 8, 15.32, 24, 2, 46, -34.9, 5560552F75560552C9B8B136480CAE08D04B80
2021-06-25 05:10:00, 35° 42.34620 ', 14° 1.03740 ', 2021, 176, 5, 10, 2021, 176, 5, 10, 25.9, 7, 15.32, 24, 2, 45, -34.9, 556052AF7556052AC9B7F136478CAD07D04B80
2021-06-25 05:00:00, 35° 42.31008 ', 14° 1.03224 ', 2021, 176, 5, 0, 2021, 176, 5, 0, 25.9, 8, 15.32, 24, 2, 45, -34.9, 5560502F75560502C9B71136470CAD08D04B80
2021-06-25 04:50:00, 35° 42.26364 ', 14° 1.04256 ', 2021, 176, 4, 50, 2021, 176, 4, 50, 25.9, 7, 15.32, 24, 2, 45, -34.9, 55604CAF755604CAC9B5F136480CAD07D04B80
2021-06-25 04:40:00, 35° 42.20688 ', 14° 1.05804 ', 2021, 176, 4, 40, 2021, 176, 4, 40, 25.9, 8, 15.32, 24, 2, 46, -34.9, 55604A2F755604A2C9B49136498CAE08D04B80
2021-06-25 04:30:00, 35° 42.15012 ', 14° 1.07868 ', 2021, 176, 4, 30, 2021, 176, 4, 30, 25.9, 6, 15.32, 24, 2, 46, -34.9, 556047AF7556047AC9B331364B8CAE06D04B80
2021-06-25 04:00:00, 35° 41.99532 ', 14° 1.19736 ', 2021, 176, 4, 0, 2021, 176, 4, 0, 26.0, 7, 15.32, 24, 3, 46, -34.9, 5560402F85560402C9AF7136570CEE07D04B80
2021-06-25 03:30:00, 35° 41.81988 ', 14° 1.35216 ', 2021, 176, 3, 30, 2021, 176, 3, 30, 26.0, 9, 15.32, 24, 2, 46, -34.9, 556037AF8556037AC9AB3136660CAE09D04B80
2021-06-25 03:00:00, 35° 41.67024 ', 14° 1.53792 ', 2021, 176, 3, 0, 2021, 176, 3, 0, 26.0, 10, 15.32, 24, 2, 45, -34.9, 5560302F85560302C9A79136780CAD0AD04B80
2021-06-25 02:30:00, 35° 41.55672 ', 14° 1.73916 ', 2021, 176, 2, 30, 2021, 176, 2, 30, 26.1, 9, 15.32, 22, 2, 46, -34.9, 556027AF9556027AC9A4D1368B8BAE09D04B80
2021-06-25 02:00:00, 35° 41.45868 ', 14° 1.98168 ', 2021, 176, 2, 0, 2021, 176, 2, 0, 26.1, 7, 15.32, 24, 2, 45, -34.9, 5560202F95560202C9A27136A30CAD07D04B80
2021-06-25 01:30:00, 35° 41.40708 ', 14° 2.29644 ', 2021, 176, 1, 30, 2021, 176, 1, 30, 26.1, 8, 15.32, 20, 2, 45, -34.9, 556017AF9556017AC9A13136C18AAD08D04B80
2021-06-25 01:00:00, 35° 41.36580 ', 14° 2.62152 ', 2021, 176, 1, 0, 2021, 176, 1, 0, 26.1, 8, 15.32, 24, 2, 45, -34.9, 5560102F95560102C9A03136E10CAD08D04B80
2021-06-25 00:30:00, 35° 41.33484 ', 14° 2.93628 ', 2021, 176, 0, 30, 2021, 176, 0, 30, 26.1, 7, 15.32, 24, 2, 45, -34.9, 556007AF9556007AC99F7136FF8CAD07D04B80
2021-06-25 00:00:00, 35° 41.30388 ', 14° 3.25104 ', 2021, 176, 0, 0, 2021, 176, 0, 0, 26.2, 7, 15.32, 24, 2, 45, -34.9, 5560002FA5560002C99EB1371E0CAD07D04B80
2021-06-24 23:30:00, 35° 41.31420 ', 14° 3.56064 ', 2021, 175, 23, 30, 2021, 175, 23, 30, 26.2, 7, 15.32, 24, 3, 45, -34.9, 555F77AFA555F77AC99EF1373C0CED07D04B80
2021-06-24 23:00:00, 35° 41.36064 ', 14° 3.85476 ', 2021, 175, 23, 0, 2021, 175, 23, 0, 26.2, 7, 15.32, 24, 2, 46, -34.9, 555F702FA555F702C9A01137588CAE07D04B80
2021-06-24 22:30:00, 35° 41.43288 ', 14° 4.14372 ', 2021, 175, 22, 30, 2021, 175, 22, 30, 26.2, 10, 15.32, 24, 2, 47, -34.9, 555F67AFA555F67AC9A1D137748CAF0AD04B80
2021-06-24 22:00:00, 35° 41.53092 ', 14° 4.42236 ', 2021, 175, 22, 0, 2021, 175, 22, 0, 26.2, 7, 15.32, 24, 2, 47, -34.9, 555F602FA555F602C9A431378F8CAF07D04B80
2021-06-24 21:30:00, 35° 41.60832 ', 14° 4.68552 ', 2021, 175, 21, 30, 2021, 175, 21, 30, 26.3, 10, 15.32, 24, 2, 45, -34.9, 555F57AFB555F57AC9A61137A90CAD0AD04B80
2021-06-24 21:00:00, 35° 41.70120 ', 14° 4.96416 ', 2021, 175, 21, 0, 2021, 175, 21, 0, 26.3, 6, 15.32, 24, 2, 45, -34.9, 555F502FB555F502C9A85137C40CAD06D04B80
2021-06-24 20:30:00, 35° 41.80956 ', 14° 5.24280 ', 2021, 175, 20, 30, 2021, 175, 20, 30, 26.3, 7, 15.32, 24, 2, 46, -34.9, 555F47AFB555F47AC9AAF137DF0CAE07D04B80
2021-06-24 20:00:00, 35° 41.92824 ', 14° 5.51628 ', 2021, 175, 20, 0, 2021, 175, 20, 0, 26.3, 7, 15.32, 24, 2, 46, -34.9, 555F402FB555F402C9ADD137F98CAE07D04B80
2021-06-24 19:30:00, 35° 42.06240 ', 14° 5.76912 ', 2021, 175, 19, 30, 2021, 175, 19, 30, 26.3, 6, 15.32, 24, 2, 47, -34.9, 555F37AFB555F37AC9B11138120CAF06D04B80
2021-06-24 19:00:00, 35° 42.19140 ', 14° 5.99616 ', 2021, 175, 19, 0, 2021, 175, 19, 0, 26.3, 8, 15.32, 24, 2, 46, -34.9, 555F302FB555F302C9B43138280CAE08D04B80
2021-06-24 18:30:00, 35° 42.31008 ', 14° 6.19224 ', 2021, 175, 18, 30, 2021, 175, 18, 30, 26.3, 8, 15.32, 24, 2, 46, -34.9, 555F27AFB555F27AC9B711383B0CAE08D04B80
2021-06-24 18:00:00, 35° 42.43908 ', 14° 6.35736 ', 2021, 175, 18, 0, 2021, 175, 18, 0, 26.4, 10, 15.32, 24, 2, 45, -34.9, 555F202FC555F202C9BA31384B0CAD0AD04B80
2021-06-24 17:30:00, 35° 42.56808 ', 14° 6.49668 ', 2021, 175, 17, 30, 2021, 175, 17, 30, 26.4, 7, 15.32, 24, 2, 46, -34.9, 555F17AFC555F17AC9BD5138588CAE07D04B80
2021-06-24 17:00:00, 35° 42.66612 ', 14° 6.63600 ', 2021, 175, 17, 0, 2021, 175, 17, 0, 26.5, 10, 15.32, 24, 2, 46, -34.9, 555F102FD555F102C9BFB138660CAE0AD04B80
2021-06-24 16:30:00, 35° 42.74868 ', 14° 6.80112 ', 2021, 175, 16, 30, 2021, 175, 16, 30, 26.5, 9, 15.32, 24, 2, 46, -34.9, 555F07AFD555F07AC9C1B138760CAE09D04B80
2021-06-24 16:00:00, 35° 42.83640 ', 14° 6.98172 ', 2021, 175, 16, 0, 2021, 175, 16, 0, 26.5, 7, 15.32, 24, 2, 46, -34.9, 555F002FD555F002C9C3D138878CAE07D04B80
2021-06-24 15:30:00, 35° 42.97056 ', 14° 7.15716 ', 2021, 175, 15, 30, 2021, 175, 15, 30, 26.6, 10, 15.32, 36, 2, 45, -34.9, 555EF7AFE555EF7AC9C711389892AD0AD04B80
2021-06-24 15:00:00, 35° 43.13568 ', 14° 7.29132 ', 2021, 175, 15, 0, 2021, 175, 15, 0, 26.6, 13, 15.32, 24, 2, 46, -34.9, 555EF02FE555EF02C9CB1138A58CAE0DD04B80
