time,lat,lon,u,v
2023-11-01 00:00:00,36.0119,14.4475,0.0642390287506556,-0.14513429410688383
2023-11-01 01:00:00,36.0119,14.4475,0.07385031003694455,-0.09615762736808385
2023-11-01 02:00:00,36.0119,14.4475,0.07726445170044734,-0.05725162115512891
2023-11-01 03:00:00,36.0119,14.4475,0.05048133010532431,-0.03877494966179645
2023-11-01 04:00:00,36.0119,14.4475,0.054328197035152584,-0.02330722829176277
2023-11-01 05:00:00,36.0119,14.4475,0.01810357828648932,0.013527561621912255
2023-11-01 06:00:00,36.0119,14.4475,0.021724322390289028,0.023548107177145366
2023-11-01 07:00:00,36.0119,14.4475,0.029513397883661804,0.057875882935049465
2023-11-01 08:00:00,36.0119,14.4475,0.016212468476430007,0.0983328446609627
2023-11-01 09:00:00,36.0119,14.4475,0.05013877320056002,-0.017183385113117868
2023-11-01 10:00:00,36.0119,14.4475,0.08049660580485592,-0.018218629176687696
2023-11-01 11:00:00,36.0119,14.4475,0.10087594824568855,-0.034809499135844586
2023-11-01 12:00:00,36.0119,14.4475,0.11523734124998147,-0.05987875197210167
2023-11-01 13:00:00,36.0119,14.4475,0.10454477026165668,-0.12707077209708706
2023-11-01 14:00:00,36.0119,14.4475,0.14963202772211254,-0.09978105753208374
2023-11-01 15:00:00,36.0119,14.4475,0.10971357601318418,-0.12601935818144977
2023-11-01 16:00:00,36.0119,14.4475,0.11307745959497198,-0.12254710250279355
2023-11-01 17:00:00,36.0119,14.4475,0.13109725768663782,-0.08296181297837693
2023-11-01 18:00:00,36.0119,14.4475,0.11191879257966912,-0.10421617145589178
2023-11-01 19:00:00,36.0119,14.4475,0.12673037140801113,-0.11010081536063707
2023-11-01 20:00:00,36.0119,14.4475,0.1469191169057629,0.05911429468493168
2023-11-01 21:00:00,36.0119,14.4475,0.10368523412448873,-0.02625406555959948
2023-11-01 22:00:00,36.0119,14.4475,0.10601050656830603,-0.02568857113843022
2023-11-01 23:00:00,36.0119,14.4475,0.1082886095575757,-0.02519354161414598
2023-11-02 00:00:00,36.0119,14.4475,0.1105155614432128,-0.024767248023431943
2023-11-02 01:00:00,36.0119,14.4475,0.11268738057613237,-0.02440796140297328
2023-11-02 02:00:00,36.0119,14.4475,0.11480008530724954,-0.024113952789455162
2023-11-02 03:00:00,36.0119,14.4475,0.057937338918189266,0.026960869786573513
2023-11-02 04:00:00,36.0119,14.4475,0.08472987310182989,0.02945405144541104
2023-11-02 05:00:00,36.0119,14.4475,0.08144201695345739,0.02782918737930333
2023-11-02 06:00:00,36.0119,14.4475,0.12258012723199545,-0.0235561191384918
2023-11-02 07:00:00,36.0119,14.4475,0.09624116555394932,0.015224785210569247
2023-11-02 08:00:00,36.0119,14.4475,0.10358756006806519,-0.03578435216197788
2023-11-02 09:00:00,36.0119,14.4475,0.14759992657343335,0.0006544696629965123
2023-11-02 10:00:00,36.0119,14.4475,0.14147415720020728,0.007564942416103503
2023-11-02 11:00:00,36.0119,14.4475,0.13721450065194088,-0.009034560179699908
2023-11-02 12:00:00,36.0119,14.4475,0.10656672812823939,-0.06358533033468401
2023-11-02 13:00:00,36.0119,14.4475,0.1329995351922893,-0.02469372299079304
2023-11-02 14:00:00,36.0119,14.4475,0.13409229847315307,-0.025048191322005354
2023-11-02 15:00:00,36.0119,14.4475,0.13507418591411036,-0.025445461137065518
2023-11-02 16:00:00,36.0119,14.4475,0.1359412158660763,-0.02588380347265871
2023-11-02 17:00:00,36.0119,14.4475,0.13668940667996587,-0.026361489365470104
2023-11-02 18:00:00,36.0119,14.4475,0.13731477670669417,-0.026876789852184876
2023-11-02 19:00:00,36.0119,14.4475,0.13781334429717632,-0.027427975969488205
2023-11-02 20:00:00,36.0119,14.4475,0.13818112780232736,-0.02801331875406527
2023-11-02 21:00:00,36.0119,14.4475,0.13185055905462892,-0.06065079678699713
2023-11-02 22:00:00,36.0119,14.4475,0.11326691419204674,0.007798999616692466
2023-11-02 23:00:00,36.0119,14.4475,0.07932975825534945,0.012807965393621345
2023-11-03 00:00:00,36.0119,14.4475,0.06261139930434587,0.045443645661546274
2023-11-03 01:00:00,36.0119,14.4475,0.13264098807652103,-0.018956110063396498
2023-11-03 02:00:00,36.0119,14.4475,0.14272446335430425,-0.0019775761436138777
2023-11-03 03:00:00,36.0119,14.4475,0.17839716333785616,-0.012822227354495393
2023-11-03 04:00:00,36.0119,14.4475,0.19190662329770297,-0.0952853206348839
2023-11-03 05:00:00,36.0119,14.4475,0.20962342017882485,-0.09850432297487949
2023-11-03 06:00:00,36.0119,14.4475,0.19358808320976523,-0.17104902420949414
2023-11-03 07:00:00,36.0119,14.4475,0.1324562450888465,-0.03621194591643984
2023-11-03 08:00:00,36.0119,14.4475,0.13094405094139996,-0.03707230956974548
2023-11-03 09:00:00,36.0119,14.4475,0.12924931127051822,-0.037944353367232134
2023-11-03 10:00:00,36.0119,14.4475,0.12736804442711644,-0.03882634834558501
2023-11-03 11:00:00,36.0119,14.4475,0.12529626876210964,-0.03971656554148926
2023-11-03 12:00:00,36.0119,14.4475,0.1230300026264129,-0.04061327599163007
2023-11-03 13:00:00,36.0119,14.4475,0.12056526437094127,-0.04151475073269261
2023-11-03 14:00:00,36.0119,14.4475,0.11789807234660987,-0.042419260801362074
2023-11-03 15:00:00,36.0119,14.4475,0.11502444490433375,-0.043325077234323606
2023-11-03 16:00:00,36.0119,14.4475,0.11194040039502798,-0.044230471068262424
2023-11-03 17:00:00,36.0119,14.4475,0.10864195716960764,-0.04513371333986368
